siHNRNPa1_t0_Scr_rep_1	siHNRNPa1_t0_Scr_rep_2	siHNRNPa1_t0_Tyr_rep_1	siHNRNPa1_t0_Tyr_rep_2	siHNRNPa1_t8_Scr_rep_1	siHNRNPa1_t8_Scr_rep_2	siHNRNPa1_t8_Tyr_rep_1	siHNRNPa1_t8_Tyr_rep_2
PGGT1B	303.280117601298	294.521706050563	307.403088944959	320.59716523826	422.297548295379	284.205509153675	276.570350830061	294.386354582598
PGK1	26906.6329334401	27780.7599232193	28508.2951617216	28291.4667662563	45708.5174200039	49621.093582514	49378.6535192769	51975.5463813054
PGK2	0	2.10372647178973	1.02810397640454	1.4092183087396	0	2.97078929428929	1.80764935183046	0
PGLS	830.573958430826	780.482521033991	906.273655200606	799.026781055355	927.670024124275	1122.95835324135	1193.04857220811	1094.80938403594
PGLYRP1	5.16954745911303	6.3111794153692	5.654571870225	7.75070069806782	1.73072765694827	3.96105239238572	1.80764935183046	5.77228146240389
PGLYRP2	0	0	0	0	0	0	0	0
PGLYRP3	0	2.10372647178973	0.514051988202272	0	0	0.99026309809643	0	0
PGLYRP4	0.861591243185505	0	0.514051988202272	1.4092183087396	1.73072765694827	0.99026309809643	0	0
PGM1	3489.44453490129	3396.46638870452	3364.98431477208	3563.20849364809	3845.67685373906	4207.62790381173	4098.84490527558	3979.02602141708
PGM2	2405.56275097393	2517.10872349642	2482.35705102877	2450.63063889817	3428.57148841453	3155.96849363332	3176.03991116613	3432.58337630951
PGM2L1	36.1868322137912	37.8670764922152	39.0679511033727	38.7535034903391	51.9218297084482	28.7176298447965	36.1529870366093	38.4818764160259
PGM3	1863.62185901025	1892.30196137486	1779.64798315627	1768.5689774682	1818.99476745264	1687.40831915632	1603.38497507362	1804.80000391162
PGM5	0	0	0	0	0	0	0.903824675915232	0
PGM5-AS1	0	0	0	0	0	0	0	0
PGM5P2	51.6954745911303	45.2301191434792	37.5257951387659	38.0488943359693	51.9218297084482	42.5813132181465	48.8065324994225	34.6336887744233
PGM5P3-AS1	0	0	0	0	0	0	0	0
PGM5P4-AS1	0	0	0	0	0	0	0	0
PGP	1704.22747902093	1586.20975972946	2147.19515472089	1720.65555497105	1600.92308267715	1851.79199344032	1811.26465053413	1785.5590657036
PGPEP1	206.781898364521	203.009604527709	170.665260083154	178.97072520993	105.574387073845	96.0555205153537	126.535454628132	109.673347785674
PGPEP1L	0	0	0	0	0	0	2.7114740277457	0
PGR	0	0	0	0	0	0	0	1.9240938208013
PGRMC1	3030.21640228342	3056.71456351048	3318.71963583387	3184.12876859713	6194.27428421787	4949.33496428596	5085.82145137501	5075.75949927382
PGRMC2	1322.54255828975	1306.41413898142	1276.90513869444	1429.65197421633	887.863288014464	733.784955689454	705.887071889796	786.95437270773
PGS1	680.657082116549	677.399923916294	679.062676415202	675.72017904064	382.490812185568	442.647604849104	448.297039253955	461.782516992311
PHACTR1	0.861591243185505	3.1555897076846	3.08431192921363	0.704609154369801	1.73072765694827	6.93184168667501	1.80764935183046	3.84818764160259
PHACTR2	782.324848812438	799.416059280098	728.41166728262	713.769073376609	868.825283788033	633.768382781715	609.177831566866	688.825587846864
PHACTR3	12.0622774045971	13.6742220666333	13.8794036814614	14.092183087396	15.5765489125345	23.7663143543143	9.03824675915232	11.5445629248078
PHACTR4	2073.85012234751	2130.0230526871	2041.81449713943	2068.73247722974	1107.6657004469	1084.33809241559	1090.91638382969	1064.02388290312
PHAX	2145.36219553191	2139.48982181016	2215.05001716359	2096.91684340453	998.629858059154	939.759680093512	924.612643461282	983.211942429462
PHB	9927.25430398338	9474.13216570506	10106.7761400449	10137.9165130727	14243.8886166843	15658.0401071007	15769.0291206931	14888.6379853604
PHB2	12975.5641223737	12426.712268862	13271.2801794181	13065.5675494792	15462.3208871759	17492.9976278734	17877.6520896033	16589.5369229488
PHC1	487.660643642996	551.17633560891	471.899725169686	515.069291844325	768.443079685033	618.914436310269	575.736318558003	663.812368176447
PHC2	2634.74602166127	2628.60622650127	2770.22616442205	2784.61537806945	756.327986086396	791.220215379047	772.770097907523	804.271217094941
PHC3	1810.20320193274	1895.45755108255	1761.14211158099	1772.79663239442	2002.45189908915	1436.87175533792	1515.71398150984	1666.26524881392
PHEX	18.0934161068956	27.3484441332665	18.5058715752818	11.9783556242866	43.2681914237068	24.7565774524107	36.1529870366093	40.4059702368272
PHEX-AS1	0	0	0	0	3.46145531389655	0	0	0
PHF1	348.082862246944	335.544372250462	352.125611918557	340.326221560614	387.682995156413	423.832605985272	480.834727586904	448.313860246702
PHF10	1124.37657235708	1213.85017422268	1213.67674414557	1236.589065919	1405.350857442	1504.20964600848	1336.75669567863	1427.67761503456
PHF11	385.131285703921	455.456781142477	372.173639458445	302.277327224645	387.682995156413	326.786822371822	307.300389811179	323.247761894618
PHF12	993.414703392887	1017.15174911034	968.473945773081	1001.95421751386	283.839335739517	292.127613938447	293.74301967245	325.171855715419
PHF13	603.975461473039	610.080676819023	647.705505134863	629.215974852233	294.223701681206	352.533662922329	315.434811894416	325.171855715419
PHF14	1476.76739081995	1483.12716261176	1453.73902263603	1474.04235094162	1192.47135563736	1170.49098194998	1280.71956577188	1310.30789196568
PHF19	4803.37118075919	4511.44141875308	4738.53122724855	4679.30939416985	2255.1381370036	2403.36853908004	2480.0949107114	2372.407681048
PHF2	1468.1514783881	1421.06723169396	1394.62304399277	1445.85798476683	1036.70586651202	1044.72756849173	1020.4180591083	1042.8588508743
PHF20	2534.80143745175	2452.94506610683	2499.83481862765	2470.35969522052	1512.65597217279	1398.25149451216	1287.95016317921	1404.58848918495
PHF20L1	1028.73994436349	1211.74644775089	1116.00686638713	1109.75941813244	707.867611691844	622.875488702654	612.793130270527	608.013647373209
PHF21A	417.87175294497	417.589704650262	416.896162432043	414.310182769443	263.070603856138	296.088666330832	303.685091107518	371.35010741465
PHF21B	0	0	0	0	0	0	0.903824675915232	0
PHF23	1244.13775515987	1206.48713157141	1302.60773810456	1287.32092503363	183.457131636517	200.033145815479	160.880792312911	244.359915241765
PHF24	0	0	1.54215596460682	0	3.46145531389655	5.94157858857858	5.42294805549139	5.77228146240389
PHF3	2103.14422461582	2340.39569986608	2135.88601098044	2117.35050888125	403.259544068948	360.4557677071	381.414013236228	457.934329350708
PHF5A	1886.88482257625	1862.84979076981	1878.86001687931	1954.58579422183	1704.76674209405	1856.74330893081	1844.70616354299	1804.80000391162
PHF6	1145.05476219354	1292.73991691479	1106.75393059949	1206.99548143547	1613.03817627579	1069.48414594414	1033.07160457111	1206.40682564241
PHF7	174.041431123472	160.935075091915	165.010688212929	170.515415357492	141.919667869758	181.218146951647	159.976967636996	194.333475900931
PHF8	1223.45956532342	1180.19055067404	1228.58425180343	1211.92774551606	1003.82204103	1157.61756167473	1163.2223579029	1077.49253964873
PHGDH	3271.46195037536	3320.73223572009	3239.04157766252	3431.44658178093	4321.62695939984	4682.95419089802	5194.28041248484	5054.594467245
PHGR1	0	0	0	0.704609154369801	0	0	0.903824675915232	0
PHIP	3423.10200917601	3602.63158293992	3295.58729636477	3221.47305377873	1846.68640996381	1465.58938518272	1451.54242951986	1566.21237013225
PHKA1	964.982192367765	943.521322597695	929.920046657911	923.03799222444	1007.2834963439	1141.77335210518	1053.85957211716	1073.64435200712
PHKA2	1094.22087884559	1026.61851823339	1128.85816609219	1079.46122449454	1253.04682363055	1413.10544098361	1426.23533859424	1427.67761503456
PHKA2-AS1	138.716190152866	117.808682420225	140.850244767423	146.558704108919	155.765489125345	172.305779068779	169.919039072064	171.244350051315
PHKB	1950.64257457198	2091.10411295899	1822.82835016526	1897.51245271788	2379.75052830388	2391.48538190288	2216.17810534415	2264.65842708312
PHKG1	363.591504624283	361.840953147834	311.515504850577	353.71379549364	569.409399135982	709.028378237044	695.945000454729	629.178679402024
PHKG2	1007.20016328385	883.565118151688	991.092233253981	980.815942882763	1105.93497278995	1170.49098194998	1221.97096183739	1181.393605972
PHLDA1	3772.90805390932	3645.75797561161	3801.92850474401	3601.25738798405	1521.30961045753	1040.76651609935	953.53503309057	988.984223891866
PHLDA2	1143.33157970716	1130.75297858698	1459.90764649445	1234.47523845589	1382.85139790167	1659.68095240962	1776.01548817343	1396.89211390174
PHLDA3	4569.87995385592	4462.00384666602	5017.14740485418	4519.36311612791	2130.52574570332	2364.74827825427	2433.99985223972	2339.69808609438
PHLDB1	851.252148267278	852.009221074842	857.438716321391	873.010742264184	436.143369550965	397.095502336668	464.565883420429	473.327079917119
PHLDB2	995.999477122443	1021.35920205392	984.409557407352	911.764245754523	309.800250593741	293.117877036543	285.608597589213	323.247761894618
PHLDB3	205.920307121336	200.905878055919	211.789419139336	226.179538552706	219.802412432431	253.507353112686	281.089474209637	253.980384345771
PHLPP1	766.816206435099	818.349597526206	854.354404392177	814.52818245149	181.726403979569	200.033145815479	197.937604025436	215.498507929745
PHLPP2	1477.62898206314	1362.16289048385	1451.68281468322	1470.51930516978	533.064118340068	432.74497386814	514.276240595767	454.086141709106
PHOSPHO1	0.861591243185505	2.10372647178973	1.02810397640454	2.81843661747921	0	0	1.80764935183046	1.9240938208013
PHOSPHO2	105.114131668632	129.379178015069	92.0153058882068	110.623637236059	70.9598339348792	44.5618394143393	56.9409545826596	32.709594953622
PHOSPHO2-KLHL23	581.574089150216	482.805225275744	517.650352119688	522.819992542393	417.105365324534	306.981560409893	301.877441755688	317.475480432214
PHOX2A	0	0	1.54215596460682	4.22765492621881	6.92291062779309	1.98052619619286	0	0
PHOX2B	0	0	0	0	0	0	0	0
PHPT1	1596.52857362274	1431.58586405291	1599.72978728547	1558.595449466	2995.88957417746	3166.86138771238	3384.82341130254	2891.91301266435
PHRF1	2977.6593364491	2773.76335305476	3117.21125645858	3067.16364897175	884.401832700568	967.487046840212	983.361247395773	987.060130071065
PHTF1	469.5672275361	510.15366940901	529.473547848341	457.995950340371	425.759003609275	426.803395279561	426.60524703199	405.983796189073
PHTF2	1253.61525883491	1278.01383161226	1203.39570438152	1278.86561518119	1772.26512071503	1245.75097740531	1257.22012419809	1281.44648465366
PHYH	570.373402988804	600.613907695969	545.923211470813	608.077700221139	1375.92848727388	1155.63703547853	1156.8955851715	1160.22857394318
PHYHD1	0	1.05186323589487	4.11241590561818	0	76.152016905724	88.1334157305823	81.3442208323709	71.1914713696479
PHYHIP	9.47750367504055	9.4667691230538	8.73888379943863	11.2737464699168	22.4994595403276	18.8149988638322	18.0764935183046	17.3168443872117
PHYHIPL	0	0	1.02810397640454	0.704609154369801	0	1.98052619619286	0	1.9240938208013
PHYKPL	445.442672726906	477.545909096269	428.719358160695	417.833228541292	716.521249976585	776.366268907601	784.519818694421	844.677187331769
PI15	62.0345695093563	69.4229735690612	72.4813303365204	75.3931795175687	140.18894021281	40.6007870219536	54.2294805549139	57.7228146240389
PI16	0.861591243185505	0	0	0	3.46145531389655	5.94157858857858	7.23059740732186	3.84818764160259
PI3	334.297402355976	399.708029640049	412.783746526425	426.28853839373	690.560335122361	784.288373692372	856.82579276764	752.320683933307
PI4K2A	1237.24502521438	1166.51632860741	1209.05027625174	1245.74898492581	1112.85788341774	1171.48124504808	1266.25837095724	1260.28145262485
PI4K2B	987.383564690588	1172.82750802278	1035.81475622758	1032.95702030613	1618.23035924664	1029.87362202029	919.189695405791	1079.41663346953
PI4KA	2122.96082320908	2041.66654087194	2112.23961952314	2034.20662866562	2599.55294073631	2840.07456534056	2855.18215121622	2741.83369464185
PI4KAP1	49.9722921047593	39.9708029640049	52.9473547848341	50.0272499602559	72.6905615918275	66.3476275724608	81.3442208323709	80.8119404736544
PI4KAP2	80.1279856162519	96.7714177023277	85.8466820297795	83.8484893700064	119.420208329431	129.724465850632	143.708123470522	117.369723068879
PI4KB	3766.01532396384	3781.44833304204	3732.0174343485	3731.61008154247	2563.20765994039	2779.66851635668	2742.20406672681	2585.98209515694
PIANP	3.44636497274202	2.10372647178973	6.16862385842727	2.1138274631094	5.19218297084482	5.94157858857858	9.94207143506755	15.3927505664104
PIAS1	840.051462105867	901.4467931619	856.410612344986	874.419960572924	384.221539842517	383.231818963318	448.297039253955	448.313860246702
PIAS2	441.996307754164	484.908951747533	439.000397924741	467.860478501548	273.454969797827	252.51709001459	224.148519626978	269.373134912181
PIAS3	1557.75696767939	1681.92931419589	1546.78243250064	1605.09965365441	996.899130402206	1071.46467214034	1043.01367600618	1089.03710257353
PIAS4	791.802352487479	700.540915105981	765.423410433184	791.980689511657	377.298629214724	469.384708497708	511.564766568021	488.719830483529
PIBF1	602.252278986668	652.155206254817	569.569602928118	587.644034744414	269.993514483931	238.65340664124	218.725571571486	217.422601750546
PICALM	2346.11295519413	2406.66308372745	2221.21864102202	2221.63266372798	2649.74404278781	2063.70829643296	1913.39683891255	2176.15011132627
PICK1	924.487403938046	857.268537254316	939.687034433754	964.609932332258	929.400751781223	1098.20177578894	1124.35789683855	1100.58166549834
PID1	1429.37987244475	1478.91970966818	1217.78916005118	1149.21753077715	948.438756007654	980.360467115465	733.905636843169	808.119404736544
PIDD1	829.712367187641	863.579716669685	746.917538857902	804.663654290313	2848.77772333686	3343.12821917355	3871.08108694494	3574.96631904881
PIEZO1	7677.63956802603	7212.6262085311	7650.12168842622	7563.97927215982	8651.90755708442	9513.4575834124	10262.0253703415	9235.65033984622
PIEZO2	0.861591243185505	3.1555897076846	0.514051988202272	0.704609154369801	0	0.99026309809643	0	0
PIF1	1223.45956532342	1066.58932119739	1217.27510806298	1192.1986891937	235.378961344965	250.536563818397	271.14740277457	250.132196704168
PIFO	6.89272994548404	5.25931617947433	5.654571870225	2.81843661747921	3.46145531389655	1.98052619619286	6.32677273140663	5.77228146240389
PIGA	604.837052716224	634.273531244604	582.934954621377	586.234816435675	484.603743945517	362.436293903293	349.780149579195	388.666951801862
PIGB	547.110439422795	555.383788552489	532.557859777554	553.822795334664	479.411560974672	439.676815554815	472.700305503666	515.657143974747
PIGBOS1	303.280117601298	309.247791353091	301.748517074734	300.868108915905	72.6905615918275	63.3768382781715	82.2480455082861	67.3432837280453
PIGC	883.992615508328	836.231272536419	871.832171991054	853.986295096199	174.803493351776	158.442095695429	189.803181942199	180.864819155322
PIGF	485.937461156625	472.286592916795	430.775566113504	504.500154528778	1034.97513885507	739.726534278033	728.482688787677	842.753093510967
PIGG	1557.75696767939	1610.40261415504	1572.48503191075	1598.75817126508	2153.02520524365	2279.58565181798	2303.84909890793	2056.85629443658
PIGH	543.664074450053	589.043412101125	546.951315447218	577.074897428867	683.637424494568	620.894962506462	685.099104343746	642.647336147633
PIGK	580.71249790703	603.769497403653	555.176147258454	590.462471361894	1169.97189609703	923.915470523969	903.824675915232	969.743285683853
PIGL	310.172847546782	287.158663399299	330.535428414061	322.710992701369	444.797007835706	446.60865724149	444.681740550294	442.541578784298
PIGM	749.584381571389	704.74836804956	716.074419565766	701.086108597952	633.446322443068	512.956284813951	548.621578280546	552.214926569972
PIGN	1413.87123006741	1432.63772728881	1359.66750879501	1363.41871370557	2187.63975838262	1780.49305037738	1753.41987127555	1922.16972698049
PIGO	2288.3863419007	2293.06185425081	2218.64838108101	2303.36732563488	2457.63327286655	2408.31985457052	2509.9211250166	2420.51002656803
PIGP	404.947884297187	432.31578995279	413.811850502829	381.898161668432	834.210730649068	729.823903297069	678.772331612339	650.343711430838
PIGQ	641.885476173201	600.613907695969	647.705505134863	662.332605107613	796.134722196206	889.256262090594	1003.24539026591	921.64094016382
PIGR	0.861591243185505	1.05186323589487	0	0	6.92291062779309	1.98052619619286	3.61529870366093	7.69637528320518
PIGS	1487.10648573818	1466.29735083744	1503.60206549165	1547.32170299608	1881.30096310277	2082.52329529679	2073.37380654954	1989.51301070854
PIGT	3386.05358571903	3327.04341513546	3495.55351977545	3542.07021901699	5849.85948048516	6089.12779019495	6495.78794580277	5789.5983067911
PIGU	1332.88165320798	1299.05109633016	1288.21428243489	1356.37262216187	1739.38129523301	1772.57094559261	1799.51492974723	1618.16290329389
PIGV	332.574219869605	350.27045755299	340.816468178107	336.098566634395	394.605905784206	349.56287362804	409.4325781896	357.881450669041
PIGW	335.158993599161	301.884748701827	307.403088944959	310.028027922713	297.685156995103	240.633932837432	222.340870275147	225.118977033752
PIGX	797.833491189777	880.409528444003	856.924664333188	809.595918370902	1375.92848727388	1196.23782250049	1102.66610461658	1216.02729474642
PIGY	2012.67714408134	2157.37149682037	2211.96570523438	2008.8406991083	2838.39335739517	2533.09300493067	2273.11905992681	2451.29552770085
PIGZ	98.2214017231475	71.5267000408509	84.818578053375	97.2360633030326	224.994595403276	301.039981821315	285.608597589213	257.828571987374
PIH1D1	1617.20676345919	1559.91317883209	1689.68888522087	1733.33851974971	1907.261877957	2117.18250373017	2236.9660728902	2049.15991915338
PIH1D2	46.5259271320172	59.9562044460074	47.2927829146091	49.3226408058861	136.727484898914	55.4547334934001	59.6524286104053	71.1914713696479
PIH1D3	0	0	0	0	0	0	0	0
PIK3AP1	2.58477372955651	6.3111794153692	9.2529357876409	11.2737464699168	6.92291062779309	7.92210478477144	11.749720786898	5.77228146240389
PIK3C2A	2137.60787434324	2207.86093214332	1991.95145428381	2012.36374488015	3009.73539543305	2290.47854589704	2324.63706645398	2653.32537888499
PIK3C2B	466.120862563358	584.835959157546	455.450061547213	431.925411628688	207.687318833793	203.994198207865	192.514655969944	232.815352316957
PIK3C2G	124.069139018713	122.016135363804	114.119541380904	123.306602014715	69.2291062779309	53.4742072972072	50.614181851253	59.6469084448402
PIK3C3	745.276425355461	746.822897485355	711.962003660147	720.815164920307	576.332309763775	521.868652696818	436.547318467057	548.366738928369
PIK3CA	511.78519845219	611.132540054917	542.8388995416	552.413577025924	385.952267499465	383.231818963318	338.934253468212	388.666951801862
PIK3CB	1574.12720129992	1539.92777735008	1548.32458846524	1665.69604093021	1185.54844500957	1049.67888398222	977.034474664366	969.743285683853
PIK3CD	242.968730578312	236.669228076345	239.034174514057	224.065711089597	264.801331513086	255.487879308879	206.072026108673	223.19488321295
PIK3CD-AS1	0	0	0	0	0	0	0	0
PIK3CD-AS2	1.72318248637101	1.05186323589487	0.514051988202272	1.4092183087396	0	0.99026309809643	1.80764935183046	3.84818764160259
PIK3CG	0	0	0	0	0	0	0	0
PIK3IP1	11.2006861614116	29.4521706050563	19.5339755516864	13.3875739330262	178.264948665672	165.373937382104	185.284058562623	167.396162409713
PIK3IP1-AS1	6.89272994548404	3.1555897076846	3.08431192921363	3.52304577184901	0	0.99026309809643	1.80764935183046	1.9240938208013
PIK3R1	2301.31021054848	2551.82021028095	2233.04183675067	2254.74929398336	261.339876199189	219.838407777407	224.148519626978	234.739446137758
PIK3R2	2119.51445823634	2009.05878055919	2233.04183675067	2078.59700539091	2057.8351841115	2334.05012221328	2259.56168978808	2116.50320288142
PIK3R3	631.546381254975	656.362659198397	597.842462279243	574.256460811388	559.025033194292	568.411018307351	535.968032817733	621.482304118818
PIK3R4	1580.15834000222	1618.8175200422	1577.11149980457	1592.41668887575	1197.66353860821	1198.21834869668	1277.10426706822	1306.45970432408
PIK3R5	0	0	0	0	0	0	0	0
PIK3R6	0	0	0	0	0	0.99026309809643	0	0
PIKFYVE	1015.81607571571	1080.26354326403	1015.25267669949	980.111333728394	1261.70046191529	934.80836460303	955.3426824424	1108.27804078155
PILRA	1.72318248637101	3.1555897076846	1.54215596460682	4.93226408058861	6.92291062779309	4.95131549048215	9.94207143506755	1.9240938208013
PILRB	909.840352803893	824.660776941575	839.446896734311	911.764245754523	642.099960727809	643.671013762679	607.370182215036	602.241365910805
PIM1	376.515373272065	293.469842814668	408.157278632604	418.537837695662	58.8447403362413	71.2989430629429	55.1333052308292	63.4950960864428
PIM2	740.106877896348	698.437188634191	776.732554173634	803.254435981574	514.026114113637	512.956284813951	511.564766568021	475.25117373792
PIM3	4692.22591038826	4782.82213361396	4745.21390309518	4266.40842970915	375.567901557775	378.280503472836	371.47194180116	373.274201235451
PIN1	1686.99565415722	1564.12063177567	1693.28724913829	1686.12970640693	2241.29231574801	2559.83010857927	2723.22374853259	2495.54968557928
PIN1P1	2.58477372955651	0	0.514051988202272	0	1.73072765694827	0	0	1.9240938208013
PIN4	462.674497590616	460.716097321951	518.678456096093	500.977108756929	777.096717969775	890.24652518869	841.460773277081	869.690407002186
PIN4P1	5.16954745911303	8.41490588715893	6.68267584662954	1.4092183087396	17.3072765694827	8.91236788286787	7.23059740732186	11.5445629248078
PINK1	1528.46286541108	1527.30541851935	1531.36087285457	1488.13453402902	2104.5648308491	2196.40355157788	2175.50599492796	2037.61535622857
PINK1-AS	2160.00924666606	2118.45255709226	2067.00304456134	2096.21223425016	3451.07094795486	3654.07083197583	3589.9916127353	3551.87719319919
PINLYP	5.16954745911303	3.1555897076846	2.57025994101136	3.52304577184901	15.5765489125345	8.91236788286787	8.13442208323709	25.0132196704168
PINX1	554.003169368279	542.761429721751	589.617630468007	589.757862207524	467.296467376034	520.878389598722	514.276240595767	482.947549021125
PIP	0	0	0	0	0	0	0	0
PIP4K2A	875.376703076473	874.098349028634	844.587416616334	897.672062667127	818.634181736533	761.512322436154	715.829143324864	708.066526054877
PIP4K2B	2788.10926294829	2734.84441332665	2911.59046117767	2777.56928652576	1934.95352046817	2100.34803106253	2028.18257275378	2164.60554840146
PIP4K2C	1840.35889544424	1698.75912597021	1839.27801378773	1841.84832952266	2270.71468591613	2528.14168944019	2459.30694316535	2387.80043161441
PIP5K1A	4283.83166111833	4155.91164502062	4326.77558469853	4164.9447114799	4423.73989115979	4459.15473072822	4162.11263258964	4300.34968949089
PIP5K1B	0	0	0.514051988202272	0.704609154369801	0	0	1.80764935183046	0
PIP5K1C	680.657082116549	688.970419511137	724.813303365204	746.18109447762	401.528816411999	462.452866811033	482.642376938734	434.845203501093
PIP5K1P1	4.30795621592752	3.1555897076846	2.57025994101136	2.1138274631094	5.19218297084482	4.95131549048215	11.749720786898	3.84818764160259
PIP5KL1	16.3702336205246	10.5186323589487	17.4777675988773	16.2060105505054	24.2301871972758	30.6981560409893	37.9606363884398	38.4818764160259
PIPOX	0	0	0	0.704609154369801	0	0	0	5.77228146240389
PIPSL	63.7577519957273	54.6968882665331	51.9192508084295	53.5502957321049	107.305114730793	107.938677692511	127.439279304048	146.231130380898
PIR	1332.88165320798	1492.59393173482	1358.63940481861	1420.49205520952	2727.62678735048	2787.59062114145	2640.97570302431	2447.44734005925
PIR-FIGF	1041.66381301127	1151.79024330488	1064.60166756691	1110.46402728681	2120.14137976164	2226.11144452077	2096.87324812334	1937.5624775469
PIRT	0	0	0	0	0	0	0	1.9240938208013
PISD	962.397418638208	909.861699049059	1065.62977154331	996.317344278899	706.136884034896	812.015740439072	799.88483818498	779.257997424525
PISRT1	0	0	0	0	0	0	0	0
PITHD1	1344.94393061257	1400.02996697607	1494.86318169221	1444.44876645809	1775.72657602893	1958.74040803474	2024.56727405012	1960.65160339652
PITPNA	2863.06770110543	2750.62236186508	2897.71105749621	2756.43101189466	3944.32833018512	4362.10894711477	4283.22513916228	4015.5838040123
PITPNA-AS1	196.442803446295	230.358048660976	218.986146974168	219.838056163378	145.381123183655	157.451832597332	144.611948146437	134.686567456091
PITPNB	2079.01966980662	2092.15597619489	2055.17984883269	2218.8142271105	1190.74062798041	1035.81520060887	986.072721423518	887.007251389397
PITPNC1	531.601797045456	534.346523834592	597.328410291041	613.714573456097	410.182454696741	492.160759753926	414.855526245092	388.666951801862
PITPNM1	1641.33131826839	1540.97964058598	1600.75789126188	1559.30005862037	2135.71792867417	2380.59248782382	2446.65339770253	2170.37782986386
PITPNM2	871.068746860545	705.800231285455	794.724373760713	780.70694304174	512.295386456689	536.722599168265	605.562532863206	534.89808218276
PITPNM3	1100.25201754789	1001.37380057191	1142.73756977365	1155.55901316647	1086.89696856352	1170.49098194998	1270.77749433682	1221.79957620882
PITRM1	3831.49625844594	3586.85363440149	3834.82783198895	3839.41528216105	5403.33174499251	5819.77622751272	6036.64501043784	5703.01408485504
PITRM1-AS1	736.660512923606	726.837496003353	761.310994527566	777.183897269891	1054.0131430815	1127.90966873183	1138.81909165319	1064.02388290312
PITX1	1654.25518691617	1508.37188027324	1826.94076607088	1607.21348111752	555.563577880396	746.658375964708	653.465240686713	569.531770957183
PITX2	49.1107008615738	51.5412985588485	42.1522630325863	35.2304577184901	34.6145531389655	32.6786822371822	32.5376883329484	17.3168443872117
PITX3	0	0	1.02810397640454	0	0	0	0.903824675915232	0
PIWIL1	0	0	0	0	0	0	0	0
PIWIL2	0	0	0	0.704609154369801	3.46145531389655	3.96105239238572	10.8458961109828	11.5445629248078
PIWIL3	0	0	0	0	0	0	0.903824675915232	0
PIWIL4	0.861591243185505	0	1.02810397640454	0.704609154369801	0	1.98052619619286	2.7114740277457	1.9240938208013
PJA1	323.096716194564	308.195928117196	333.619740343275	327.643256781958	261.339876199189	286.186035349868	314.530987218501	300.158636045002
PJA2	712.535958114412	826.764503413365	696.026392025877	715.882900839718	553.832850223448	421.852079789079	447.39321457804	456.010235529907
PKD1	3056.06413957898	2856.86054869046	3041.64561419285	2873.39613152005	1794.76458025536	2010.23408913575	2125.79563775263	2026.07079330376
PKD1L1	2.58477372955651	3.1555897076846	3.59836391741591	0.704609154369801	8.65363828474137	10.8928940790607	11.749720786898	13.4686567456091
PKD1L2	0.861591243185505	2.10372647178973	1.54215596460682	0.704609154369801	1.73072765694827	0	1.80764935183046	0
PKD1L3	18.9550073500811	22.0891279537922	21.5901835044954	13.3875739330262	34.6145531389655	29.7078929428929	29.8262143052027	15.3927505664104
PKD1P1	900.362849128852	804.675375459573	800.892997619141	853.986295096199	1261.70046191529	1336.85518243018	1493.11836461196	1452.69083470498
PKD1P6	759.923476489615	732.096812182827	707.849587754529	664.446432570723	515.756841770585	496.121812146311	579.351617261664	579.15224006119
PKD2	848.667374537722	868.83903284916	785.471437973072	796.912953592245	1512.65597217279	1184.35466532333	1231.91303327246	1250.66098352084
PKD2L1	0	0	0	0	3.46145531389655	2.97078929428929	2.7114740277457	0
PKD2L2	92.190263020849	97.8232809382226	84.818578053375	104.282154846731	81.3441998765689	48.5228918067251	49.7103571753378	32.709594953622
PKDCC	5.16954745911303	5.25931617947433	5.14051988202273	2.1138274631094	0	0	0.903824675915232	0
PKDREJ	12.9238686477826	8.41490588715893	12.8512997050568	8.45530985243762	13.8458212555862	23.7663143543143	31.6338636570331	21.1650320288142
PKHD1	0.861591243185505	0	0	0	1.73072765694827	0	0	0
PKHD1L1	0	0	0.514051988202272	0	0	0	0	0
PKI55	346.359679760573	277.691894276245	339.788364201702	338.917003251874	456.912101434344	466.413919203418	502.526519808869	442.541578784298
PKIA	134.408233936939	149.364579497071	148.561024590457	155.718623115726	192.110769921258	174.286305264972	159.073142961081	128.914285993687
PKIA-AS1	1.72318248637101	2.10372647178973	2.05620795280909	1.4092183087396	5.19218297084482	0	0.903824675915232	0
PKIB	35.3252409706057	33.6596235486357	43.1803670089909	40.8673309534485	83.0749275335171	47.5326287086286	35.2491623606941	28.8614073120194
PKIG	389.439241919848	418.641567886157	411.75564255002	426.9931475481	370.375718586931	383.231818963318	410.336402865515	338.640512461028
PKLR	8.61591243185505	22.0891279537922	11.8231957286523	15.5014013961356	29.4223701681206	22.7760512562179	32.5376883329484	30.7855011328207
PKM	81684.0194014449	77229.9025058729	82417.4412164821	83680.087782112	115605.684573517	127210.187844565	131505.58652099	127340.377248271
PKMYT1	3199.08828594778	2822.14906190593	3358.30163892545	3360.98566634395	2165.14029884229	2564.78142406975	3007.02469676998	2441.67505859684
PKN1	1407.84009136511	1314.82904486858	1398.22140791018	1440.22111153187	1078.24333027877	1160.58835096902	1178.58737739346	1065.94797672392
PKN2	2385.74615238066	2382.47022930187	2249.49150037314	2294.91201578244	2094.18046490741	1617.09963919147	1505.77191007478	1795.17953480761
