WT_Input	WT_Arc_IP
dsRNA_tag_335	63	141
dsRNA_tag_3350	52	157
dsRNA_tag_3351	13	128
dsRNA_tag_3352	47	95
dsRNA_tag_3353	54	103
dsRNA_tag_3354	44	104
dsRNA_tag_3355	139	227
dsRNA_tag_3356	58	390
dsRNA_tag_3357	162	369
dsRNA_tag_3358	58	131
dsRNA_tag_3359	31	102
dsRNA_tag_336	79	194
dsRNA_tag_3360	42	86
dsRNA_tag_3361	61	227
dsRNA_tag_3362	90	199
dsRNA_tag_3363	39	89
dsRNA_tag_3364	697	2085
dsRNA_tag_3365	65	190
dsRNA_tag_3366	33	90
dsRNA_tag_3367	465	726
dsRNA_tag_3368	16	125
dsRNA_tag_3369	71	281
dsRNA_tag_337	135	572
dsRNA_tag_3370	42	98
dsRNA_tag_3371	41	156
dsRNA_tag_3372	145	305
dsRNA_tag_3373	128	334
dsRNA_tag_3374	324	33836
dsRNA_tag_3375	36	175
dsRNA_tag_3376	8683	15853
dsRNA_tag_3377	128	269
dsRNA_tag_3378	37	143
dsRNA_tag_3379	68	182
dsRNA_tag_338	108	84
dsRNA_tag_3380	92	203
dsRNA_tag_3381	18	118
dsRNA_tag_3382	260	519
dsRNA_tag_3383	49	136
dsRNA_tag_3384	52	114
dsRNA_tag_3385	32	123
dsRNA_tag_3386	783	2453
dsRNA_tag_3387	271	661
dsRNA_tag_3388	106	353
dsRNA_tag_3389	55	167
dsRNA_tag_339	188	595
dsRNA_tag_3390	35	124
dsRNA_tag_3391	79	110
dsRNA_tag_3392	53	143
dsRNA_tag_3393	51	172
dsRNA_tag_3394	88	84
dsRNA_tag_3395	36	148
dsRNA_tag_3396	74	159
dsRNA_tag_3397	22	155
dsRNA_tag_3398	27	100
dsRNA_tag_3399	162	1175
dsRNA_tag_34	1095	2385
dsRNA_tag_340	63	87
dsRNA_tag_3400	31	92
dsRNA_tag_3401	274	678
dsRNA_tag_3402	146	384
dsRNA_tag_3403	678	1673
dsRNA_tag_3404	102	143
dsRNA_tag_3405	61	145
dsRNA_tag_3406	66	145
dsRNA_tag_3407	203	492
dsRNA_tag_3408	103	204
dsRNA_tag_3409	221	333
dsRNA_tag_341	33	131
dsRNA_tag_3410	48	136
dsRNA_tag_3411	64	164
dsRNA_tag_3412	101	296
dsRNA_tag_3413	45	93
dsRNA_tag_3414	6	228
dsRNA_tag_3415	310	1304
dsRNA_tag_3416	28	151
dsRNA_tag_3417	34	118
dsRNA_tag_3418	84	153
dsRNA_tag_3419	57	179
dsRNA_tag_342	4321	25571
dsRNA_tag_3420	93	292
dsRNA_tag_3421	36	181
dsRNA_tag_3422	34	124
dsRNA_tag_3423	81	266
dsRNA_tag_3424	167	516
dsRNA_tag_3425	137	429
dsRNA_tag_3426	41	127
dsRNA_tag_3427	34	97
dsRNA_tag_3428	145	408
dsRNA_tag_3429	155	339
dsRNA_tag_343	183	474
dsRNA_tag_3430	1710	3606
dsRNA_tag_3431	20	115
dsRNA_tag_3432	165	439
dsRNA_tag_3433	137	220
dsRNA_tag_3434	41	97
dsRNA_tag_3435	56	136
dsRNA_tag_3436	189	14
dsRNA_tag_3437	85	276
dsRNA_tag_3438	71	271
dsRNA_tag_3439	327	1083
dsRNA_tag_344	270	577
dsRNA_tag_3440	65	214
dsRNA_tag_3441	22	156
dsRNA_tag_3442	52	102
dsRNA_tag_3443	58	170
dsRNA_tag_3444	100	345
dsRNA_tag_3445	29	104
dsRNA_tag_3446	37	104
dsRNA_tag_3447	43	115
dsRNA_tag_3448	493	1961
dsRNA_tag_3449	80	236
dsRNA_tag_345	124	300
dsRNA_tag_3450	33	124
dsRNA_tag_3451	149	306
dsRNA_tag_3452	54	84
dsRNA_tag_3453	40	126
dsRNA_tag_3454	58	121
dsRNA_tag_3455	559	1609
dsRNA_tag_3456	247	521
dsRNA_tag_3457	22	126
dsRNA_tag_3458	46	126
dsRNA_tag_3459	77	282
dsRNA_tag_346	98	264
dsRNA_tag_3460	34	103
dsRNA_tag_3461	50	138
dsRNA_tag_3462	392	993
dsRNA_tag_3463	37	131
dsRNA_tag_3464	31714	230891
dsRNA_tag_3465	34	140
dsRNA_tag_3466	57	85
dsRNA_tag_3467	98	421
dsRNA_tag_3468	64	284
dsRNA_tag_3469	63	256
dsRNA_tag_347	1011	1885
dsRNA_tag_3470	228	866
dsRNA_tag_3471	165	6199
dsRNA_tag_3472	42	81
dsRNA_tag_3473	231	607
dsRNA_tag_3474	264	811
dsRNA_tag_3475	157	453
dsRNA_tag_3476	962	2881
dsRNA_tag_3477	135	343
dsRNA_tag_3478	43	116
dsRNA_tag_3479	66	174
dsRNA_tag_348	1351	871
dsRNA_tag_3480	35	110
dsRNA_tag_3481	44	135
dsRNA_tag_3482	119	311
dsRNA_tag_3483	41	100
dsRNA_tag_3484	14	125
dsRNA_tag_3485	73	157
dsRNA_tag_3486	50	184
dsRNA_tag_3487	382	450
dsRNA_tag_3488	31	99
dsRNA_tag_3489	90	267
dsRNA_tag_349	25	131
dsRNA_tag_3490	71	129
dsRNA_tag_3491	78	79
dsRNA_tag_3492	41	92
dsRNA_tag_3493	102	445
dsRNA_tag_3494	49	85
dsRNA_tag_3495	383	715
dsRNA_tag_3496	87	140
dsRNA_tag_3497	128	346
dsRNA_tag_3498	68	134
dsRNA_tag_3499	58	203
dsRNA_tag_35	64	114
dsRNA_tag_350	58	207
dsRNA_tag_3500	46	102
dsRNA_tag_3501	50	86
dsRNA_tag_3502	150	454
dsRNA_tag_3503	60	146
dsRNA_tag_3504	37	85
dsRNA_tag_3505	14	121
dsRNA_tag_3506	43	123
dsRNA_tag_3507	122	381
dsRNA_tag_3508	288	825
dsRNA_tag_3509	15038	57345
dsRNA_tag_351	54	101
dsRNA_tag_3510	71	196
dsRNA_tag_3511	3226	5259
dsRNA_tag_3512	672	1281
dsRNA_tag_3513	1645	1322
dsRNA_tag_3514	84	191
dsRNA_tag_3515	10382	107772
dsRNA_tag_3516	71	420
dsRNA_tag_3517	28	109
dsRNA_tag_3518	107	235
dsRNA_tag_3519	520	1175
dsRNA_tag_352	99	266
dsRNA_tag_3520	28	1616
dsRNA_tag_3521	137	218
dsRNA_tag_3522	33	107
dsRNA_tag_3523	67	141
dsRNA_tag_3524	167	379
dsRNA_tag_3525	20	146
dsRNA_tag_3526	86	232
dsRNA_tag_3527	936	3249
dsRNA_tag_3528	1242	105
dsRNA_tag_3529	389	2405
dsRNA_tag_353	56	104
dsRNA_tag_3530	832	2791
dsRNA_tag_3531	29	136
dsRNA_tag_3532	7194	19147
dsRNA_tag_3533	87	99
dsRNA_tag_3534	113	255
dsRNA_tag_3535	35	161
dsRNA_tag_3536	81	192
dsRNA_tag_3537	42	158
dsRNA_tag_3538	91	514
dsRNA_tag_3539	779	3538
dsRNA_tag_354	38	90
dsRNA_tag_3540	20	142
dsRNA_tag_3541	92	349
dsRNA_tag_3542	36	97
dsRNA_tag_3543	73	212
dsRNA_tag_3544	74	262
dsRNA_tag_3545	104	169
dsRNA_tag_3546	25	99
dsRNA_tag_3547	47	176
dsRNA_tag_3548	128	486
dsRNA_tag_3549	135	375
dsRNA_tag_355	122	428
dsRNA_tag_3550	80	356
dsRNA_tag_3551	138	97
dsRNA_tag_3552	16	111
dsRNA_tag_3553	23	114
dsRNA_tag_3554	23	145
dsRNA_tag_3555	38	291
dsRNA_tag_3556	28	164
dsRNA_tag_3557	12	167
dsRNA_tag_3558	16	115
dsRNA_tag_3559	18	139
dsRNA_tag_356	563	1234
dsRNA_tag_3560	95	684
dsRNA_tag_3561	103	444
dsRNA_tag_3562	63	105
dsRNA_tag_3563	24	127
dsRNA_tag_3564	61	180
dsRNA_tag_3565	76	188
dsRNA_tag_3566	94	190
dsRNA_tag_3567	115	280
dsRNA_tag_3568	62	202
dsRNA_tag_3569	539	1790
dsRNA_tag_357	58	97
dsRNA_tag_3570	14	193
dsRNA_tag_3571	10	238
dsRNA_tag_3572	26	117
dsRNA_tag_3573	19	120
dsRNA_tag_3574	61	273
dsRNA_tag_3575	31	186
dsRNA_tag_3576	1404	3814
dsRNA_tag_3577	51	106
dsRNA_tag_3578	162	571
dsRNA_tag_3579	14	119
dsRNA_tag_358	52	78
dsRNA_tag_3580	175	646
dsRNA_tag_3581	52	112
dsRNA_tag_3582	209	1339
dsRNA_tag_3583	76	84
dsRNA_tag_3584	159	369
dsRNA_tag_3585	45	102
dsRNA_tag_3586	103	285
dsRNA_tag_3587	228	617
dsRNA_tag_3588	219	518
dsRNA_tag_3589	45	167
dsRNA_tag_359	69	319
dsRNA_tag_3590	72	208
dsRNA_tag_3591	34	164
dsRNA_tag_3592	27	134
dsRNA_tag_3593	45	104
dsRNA_tag_3594	32	106
dsRNA_tag_3595	7	156
dsRNA_tag_3596	59	165
dsRNA_tag_3597	82	194
dsRNA_tag_3598	72	151
dsRNA_tag_3599	162	693
dsRNA_tag_36	29	93
dsRNA_tag_360	34	144
dsRNA_tag_3600	60	241
dsRNA_tag_3601	15	124
dsRNA_tag_3602	37	215
dsRNA_tag_3603	35	97
dsRNA_tag_3604	63	202
dsRNA_tag_3605	448	1023
dsRNA_tag_3606	23	155
dsRNA_tag_3607	56	123
dsRNA_tag_3608	190	41
dsRNA_tag_3609	31	108
dsRNA_tag_361	28	106
dsRNA_tag_3610	54	139
dsRNA_tag_3611	16	136
dsRNA_tag_3612	45	115
dsRNA_tag_3613	35	128
dsRNA_tag_3614	56	114
dsRNA_tag_3615	36	133
dsRNA_tag_3616	51	199
dsRNA_tag_3617	56	171
dsRNA_tag_3618	26	106
dsRNA_tag_3619	62	184
dsRNA_tag_362	58	73
dsRNA_tag_3620	36	90
dsRNA_tag_3621	498	2464
dsRNA_tag_3622	35	88
dsRNA_tag_3623	39	103
dsRNA_tag_3624	274	1257
dsRNA_tag_3625	86	448
dsRNA_tag_3626	193	793
dsRNA_tag_3627	105	413
dsRNA_tag_3628	40	120
dsRNA_tag_3629	33	136
dsRNA_tag_363	38	185
dsRNA_tag_3630	154	296
dsRNA_tag_3631	33	90
dsRNA_tag_3632	179	482
dsRNA_tag_3633	99	309
dsRNA_tag_3634	22	101
dsRNA_tag_3635	51	128
dsRNA_tag_3636	27	98
dsRNA_tag_3637	42	109
dsRNA_tag_3638	31	103
dsRNA_tag_3639	80	303
dsRNA_tag_364	148	241
dsRNA_tag_3640	87	163
dsRNA_tag_3641	90	305
dsRNA_tag_3642	75	273
dsRNA_tag_3643	62	165
dsRNA_tag_3644	416	1200
dsRNA_tag_3645	2926	2925
dsRNA_tag_3646	31	105
dsRNA_tag_3647	90	251
dsRNA_tag_3648	216	745
dsRNA_tag_3649	42	196
dsRNA_tag_365	37	130
dsRNA_tag_3650	30	132
dsRNA_tag_3651	41	90
dsRNA_tag_3652	62	107
dsRNA_tag_3653	77	180
dsRNA_tag_3654	42	116
dsRNA_tag_3655	190	742
dsRNA_tag_3656	40	128
dsRNA_tag_3657	27	97
dsRNA_tag_3658	34	103
dsRNA_tag_3659	144	451
dsRNA_tag_366	202	421
dsRNA_tag_3660	32	148
dsRNA_tag_3661	31	125
dsRNA_tag_3662	80	226
dsRNA_tag_3663	92	280
dsRNA_tag_3664	61	111
dsRNA_tag_3665	23	1830
dsRNA_tag_3666	119	338
dsRNA_tag_3667	23	100
dsRNA_tag_3668	55	98
dsRNA_tag_3669	37	97
dsRNA_tag_367	39	144
dsRNA_tag_3670	15	142
dsRNA_tag_3671	30	198
dsRNA_tag_3672	23	123
dsRNA_tag_3673	25	130
dsRNA_tag_3674	31	109
dsRNA_tag_3675	50	127
dsRNA_tag_3676	431	2299
dsRNA_tag_3677	101	218
dsRNA_tag_3678	8173	5858
dsRNA_tag_3679	133	471
dsRNA_tag_368	72	244
dsRNA_tag_3680	46	150
dsRNA_tag_3681	454	1155
dsRNA_tag_3682	38	147
dsRNA_tag_3683	35	88
dsRNA_tag_3684	38	143
dsRNA_tag_3685	1036	1923
dsRNA_tag_3686	38	225
dsRNA_tag_3687	47	188
dsRNA_tag_3688	17	143
dsRNA_tag_3689	30	106
dsRNA_tag_369	8045	18638
dsRNA_tag_3690	68	109
dsRNA_tag_3691	99	266
dsRNA_tag_3692	35	182
dsRNA_tag_3693	117	235
dsRNA_tag_3694	50	132
dsRNA_tag_3695	74	194
dsRNA_tag_3696	33	127
dsRNA_tag_3697	778	3014
dsRNA_tag_3698	43	125
dsRNA_tag_3699	40	124
dsRNA_tag_37	22	107
dsRNA_tag_370	38	130
dsRNA_tag_3700	382	748
dsRNA_tag_3701	103	365
dsRNA_tag_3702	73	127
dsRNA_tag_3703	169	778
dsRNA_tag_3704	42	211
dsRNA_tag_3705	37	113
dsRNA_tag_3706	4	679
dsRNA_tag_3707	152	431
dsRNA_tag_3708	7	131
dsRNA_tag_3709	34056	79211
dsRNA_tag_371	109	330
dsRNA_tag_3710	149	397
dsRNA_tag_3711	291	1539
dsRNA_tag_3712	36	110
dsRNA_tag_3713	47	187
dsRNA_tag_3714	180	623
dsRNA_tag_3715	65	104
dsRNA_tag_3716	23	117
dsRNA_tag_3717	106	378
dsRNA_tag_3718	44	199
dsRNA_tag_3719	45	122
dsRNA_tag_372	11	163
dsRNA_tag_3720	95	487
dsRNA_tag_3721	157	339
dsRNA_tag_3722	38	143
dsRNA_tag_3723	45	158
dsRNA_tag_3724	88	277
dsRNA_tag_3725	67	195
dsRNA_tag_3726	24	112
dsRNA_tag_3727	22	132
dsRNA_tag_3728	110	358
dsRNA_tag_3729	522	1296
dsRNA_tag_373	7	176
dsRNA_tag_3730	41	120
dsRNA_tag_3731	84	319
dsRNA_tag_3732	33	192
dsRNA_tag_3733	6	863
dsRNA_tag_3734	139	600
dsRNA_tag_3735	53	242
dsRNA_tag_3736	59	189
dsRNA_tag_3737	102	464
dsRNA_tag_3738	46	118
dsRNA_tag_3739	63	201
dsRNA_tag_374	47	205
dsRNA_tag_3740	33	89
dsRNA_tag_3741	40	143
dsRNA_tag_3742	26	106
dsRNA_tag_3743	17	119
dsRNA_tag_3744	47	134
dsRNA_tag_3745	27	121
dsRNA_tag_3746	98	306
dsRNA_tag_3747	112	288
dsRNA_tag_3748	74	440
dsRNA_tag_3749	14	121
dsRNA_tag_375	36	106
dsRNA_tag_3750	90	182
dsRNA_tag_3751	60	170
dsRNA_tag_3752	2083	3869
dsRNA_tag_3753	2083	3869
dsRNA_tag_3754	26	207
dsRNA_tag_3755	27	131
dsRNA_tag_3756	92	200
dsRNA_tag_3757	51	172
dsRNA_tag_3758	129	364
dsRNA_tag_3759	60	143
dsRNA_tag_376	40	171
dsRNA_tag_3760	253	736
dsRNA_tag_3761	122	313
dsRNA_tag_3762	229	1102
dsRNA_tag_3763	145	313
dsRNA_tag_3764	38	105
dsRNA_tag_3765	75	125
dsRNA_tag_3766	262	254
dsRNA_tag_3767	81	172
dsRNA_tag_3768	24	101
dsRNA_tag_3769	47	79
dsRNA_tag_377	142	376
dsRNA_tag_3770	60	205
dsRNA_tag_3771	89	306
dsRNA_tag_3772	56	185
dsRNA_tag_3773	152	459
dsRNA_tag_3774	15	134
dsRNA_tag_3775	233	757
dsRNA_tag_3776	147	405
dsRNA_tag_3777	57	264
dsRNA_tag_3778	47	127
dsRNA_tag_3779	24	145
dsRNA_tag_378	38	251
dsRNA_tag_3780	39	190
dsRNA_tag_3781	1494	6967
dsRNA_tag_3782	2340	3649
dsRNA_tag_3783	40	108
dsRNA_tag_3784	17	132
dsRNA_tag_3785	87	224
dsRNA_tag_3786	38	94
dsRNA_tag_3787	49	88
dsRNA_tag_3788	45	80
dsRNA_tag_3789	29	98
dsRNA_tag_379	25	129
dsRNA_tag_3790	135	443
dsRNA_tag_3791	60	312
dsRNA_tag_3792	879	3141
dsRNA_tag_3793	23	102
dsRNA_tag_3794	163	307
dsRNA_tag_3795	95	187
dsRNA_tag_3796	218	426
dsRNA_tag_3797	194	353
dsRNA_tag_3798	10	256
dsRNA_tag_3799	103	8259
dsRNA_tag_38	232	623
dsRNA_tag_380	41	129
dsRNA_tag_3800	121	402
dsRNA_tag_3801	26	173
dsRNA_tag_3802	73	291
dsRNA_tag_3803	93	1034
dsRNA_tag_3804	358	1034
dsRNA_tag_3805	127	345
dsRNA_tag_3806	251	424
dsRNA_tag_3807	51	124
dsRNA_tag_3808	137	91
dsRNA_tag_3809	94	392
dsRNA_tag_381	39	90
dsRNA_tag_3810	144	367
dsRNA_tag_3811	100	342
dsRNA_tag_3812	28	94
dsRNA_tag_3813	91	199
dsRNA_tag_3814	45	110
dsRNA_tag_3815	93	270
dsRNA_tag_3816	30	106
dsRNA_tag_3817	48	92
dsRNA_tag_3818	87	294
dsRNA_tag_3819	131	739
dsRNA_tag_382	492	1851
dsRNA_tag_3820	57	212
dsRNA_tag_3821	122	205
dsRNA_tag_3822	32	119
dsRNA_tag_3823	43	168
dsRNA_tag_3824	30	97
dsRNA_tag_3825	58	102
dsRNA_tag_3826	56	162
dsRNA_tag_3827	40	114
dsRNA_tag_3828	46	142
dsRNA_tag_3829	24	117
dsRNA_tag_383	3144	2905
dsRNA_tag_3830	87	201
dsRNA_tag_3831	23	138
dsRNA_tag_3832	108	256
dsRNA_tag_3833	96	234
dsRNA_tag_3834	88	1038
dsRNA_tag_3835	105	1097
dsRNA_tag_3836	144	1507
dsRNA_tag_3837	452	1572
dsRNA_tag_3838	33	94
dsRNA_tag_3839	116	242
dsRNA_tag_384	2283	8433
dsRNA_tag_3840	72	247
dsRNA_tag_3841	57	133
dsRNA_tag_3842	132	510
dsRNA_tag_3843	75	133
dsRNA_tag_3844	79	198
dsRNA_tag_3845	11	112
dsRNA_tag_3846	677	2333
dsRNA_tag_3847	77	215
dsRNA_tag_3848	32	102
dsRNA_tag_3849	49	85
dsRNA_tag_385	552	2071
dsRNA_tag_3850	146	472
dsRNA_tag_3851	73	253
dsRNA_tag_3852	172	555
dsRNA_tag_3853	55	151
dsRNA_tag_3854	152	714
dsRNA_tag_3855	91	321
dsRNA_tag_3856	7	116
dsRNA_tag_3857	125	322
dsRNA_tag_3858	26	209
dsRNA_tag_3859	366	783
dsRNA_tag_386	646	586
dsRNA_tag_3860	346	1243
dsRNA_tag_3861	865	10341
dsRNA_tag_3862	47	95
dsRNA_tag_3863	47	90
dsRNA_tag_3864	88	230
dsRNA_tag_3865	52	97
dsRNA_tag_3866	51	128
dsRNA_tag_3867	503	136
dsRNA_tag_3868	116	400
dsRNA_tag_3869	82	295
dsRNA_tag_387	2335	8384
dsRNA_tag_3870	41	96
dsRNA_tag_3871	25	102
dsRNA_tag_3872	41	154
dsRNA_tag_3873	20	106
dsRNA_tag_3874	50	160
dsRNA_tag_3875	54	74
dsRNA_tag_3876	39	89
dsRNA_tag_3877	97	398
dsRNA_tag_3878	54	110
dsRNA_tag_3879	33	116
dsRNA_tag_388	520	1887
dsRNA_tag_3880	27	100
dsRNA_tag_3881	42	156
dsRNA_tag_3882	11	132
dsRNA_tag_3883	51	240
dsRNA_tag_3884	36	96
dsRNA_tag_3885	117	185
dsRNA_tag_3886	40	106
dsRNA_tag_3887	136	292
dsRNA_tag_3888	99	101
dsRNA_tag_3889	733	2362
dsRNA_tag_389	624	554
dsRNA_tag_3890	171	378
dsRNA_tag_3891	103	250
dsRNA_tag_3892	152	375
dsRNA_tag_3893	23	168
dsRNA_tag_3894	285	595
dsRNA_tag_3895	258	439
dsRNA_tag_3896	30	196
dsRNA_tag_3897	68	133
dsRNA_tag_3898	56	121
dsRNA_tag_3899	87	214
dsRNA_tag_39	69	233
dsRNA_tag_390	2231	8435
dsRNA_tag_3900	81	289
dsRNA_tag_3901	35	105
dsRNA_tag_3902	26	140
dsRNA_tag_3903	342	947
dsRNA_tag_3904	12	139
dsRNA_tag_3905	91	415
dsRNA_tag_3906	50	129
dsRNA_tag_3907	26	113
dsRNA_tag_3908	430	1502
dsRNA_tag_3909	101	284
dsRNA_tag_391	524	1909
dsRNA_tag_3910	61	200
dsRNA_tag_3911	47	104
dsRNA_tag_3912	101	364
dsRNA_tag_3913	76	287
dsRNA_tag_3914	120	499
dsRNA_tag_3915	18	140
dsRNA_tag_3916	54	553
dsRNA_tag_3917	32	124
dsRNA_tag_3918	49	105
dsRNA_tag_3919	87	165
dsRNA_tag_392	590	601
dsRNA_tag_3920	69	226
dsRNA_tag_3921	64	249
dsRNA_tag_3922	45	110
dsRNA_tag_3923	46	824
dsRNA_tag_3924	127	397
dsRNA_tag_3925	3	169
dsRNA_tag_3926	42	94
dsRNA_tag_3927	187	607
dsRNA_tag_3928	14	396
dsRNA_tag_3929	88	165
dsRNA_tag_393	2587	5423
dsRNA_tag_3930	112	236
dsRNA_tag_3931	99	250
dsRNA_tag_3932	16	130
dsRNA_tag_3933	41	138
dsRNA_tag_3934	113	343
dsRNA_tag_3935	110	199
dsRNA_tag_3936	15	128
dsRNA_tag_3937	25	117
dsRNA_tag_3938	46	144
dsRNA_tag_3939	601	2644
dsRNA_tag_394	5299	19929
dsRNA_tag_3940	32	129
dsRNA_tag_3941	70	210
dsRNA_tag_3942	37	157
dsRNA_tag_3943	35	143
dsRNA_tag_3944	71	208
dsRNA_tag_3945	69	249
dsRNA_tag_3946	47	148
dsRNA_tag_3947	39	145
dsRNA_tag_3948	38	100
dsRNA_tag_3949	53	136
dsRNA_tag_395	900	615
dsRNA_tag_3950	92	352
dsRNA_tag_3951	24	118
dsRNA_tag_3952	164	1709
dsRNA_tag_3953	160	1413
dsRNA_tag_3954	181	157
dsRNA_tag_3955	104	275
dsRNA_tag_3956	27	177
dsRNA_tag_3957	63	257
dsRNA_tag_3958	101	231
dsRNA_tag_3959	42	192
dsRNA_tag_396	5	142
dsRNA_tag_3960	44	115
dsRNA_tag_3961	1073	3739
dsRNA_tag_3962	46	91
dsRNA_tag_3963	54	289
dsRNA_tag_3964	89	217
dsRNA_tag_3965	184	621
dsRNA_tag_3966	46	111
dsRNA_tag_3967	53	88
dsRNA_tag_3968	28	103
dsRNA_tag_3969	319	926
dsRNA_tag_397	92	208
dsRNA_tag_3970	222	611
dsRNA_tag_3971	165	663
dsRNA_tag_3972	84	248
dsRNA_tag_3973	43	97
dsRNA_tag_3974	69	272
dsRNA_tag_3975	65	208
dsRNA_tag_3976	212	464
dsRNA_tag_3977	40	96
dsRNA_tag_3978	40	100
dsRNA_tag_3979	209	636
dsRNA_tag_398	1209	3960
dsRNA_tag_3980	88	146
dsRNA_tag_3981	209	472
dsRNA_tag_3982	1678	5947
dsRNA_tag_3983	17	124
dsRNA_tag_3984	539	1836
dsRNA_tag_3985	86	108
dsRNA_tag_3986	91	381
dsRNA_tag_3987	67	90
dsRNA_tag_3988	37	107
dsRNA_tag_3989	251	445
dsRNA_tag_399	52	287
dsRNA_tag_3990	17	113
dsRNA_tag_3991	55	90
dsRNA_tag_3992	50	73
dsRNA_tag_3993	70	262
dsRNA_tag_3994	245	923
dsRNA_tag_3995	11	143
dsRNA_tag_3996	27	116
dsRNA_tag_3997	188	802
dsRNA_tag_3998	101	183
dsRNA_tag_3999	52	158
dsRNA_tag_4	145	165
dsRNA_tag_40	291	754
dsRNA_tag_400	10	125
dsRNA_tag_4000	47	188
dsRNA_tag_4001	239	465
dsRNA_tag_4002	321	1571
dsRNA_tag_4003	439	1273
dsRNA_tag_4004	63	158
dsRNA_tag_4005	40	99
dsRNA_tag_4006	106	76
dsRNA_tag_4007	32	103
dsRNA_tag_4008	111	241
dsRNA_tag_4009	89	301
dsRNA_tag_401	32	131
dsRNA_tag_4010	156	587
dsRNA_tag_4011	89	173
dsRNA_tag_4012	48	169
dsRNA_tag_4013	60	78
dsRNA_tag_4014	59	215
dsRNA_tag_4015	94	238
dsRNA_tag_4016	27	131
dsRNA_tag_4017	181	557
dsRNA_tag_4018	71	249
dsRNA_tag_4019	17	128
dsRNA_tag_402	28	118
dsRNA_tag_4020	65	321
dsRNA_tag_4021	310	810
dsRNA_tag_4022	44	191
dsRNA_tag_4023	37	128
dsRNA_tag_4024	58	168
dsRNA_tag_4025	47544	204053
dsRNA_tag_4026	35	118
dsRNA_tag_4027	193	566
dsRNA_tag_4028	67	178
dsRNA_tag_4029	33	130
dsRNA_tag_403	15	257
dsRNA_tag_4030	46	96
dsRNA_tag_4031	161	497
dsRNA_tag_4032	77	174
dsRNA_tag_4033	72	109
dsRNA_tag_4034	46	187
dsRNA_tag_4035	66	224
dsRNA_tag_4036	27	110
dsRNA_tag_4037	23	141
dsRNA_tag_4038	144	371
dsRNA_tag_4039	491	584
dsRNA_tag_404	48	86
dsRNA_tag_4040	59	140
dsRNA_tag_4041	116	272
dsRNA_tag_4042	60	154
dsRNA_tag_4043	37	125
dsRNA_tag_4044	265	501
dsRNA_tag_4045	40	113
dsRNA_tag_4046	33	116
dsRNA_tag_4047	13	312
dsRNA_tag_4048	46	123
dsRNA_tag_4049	48	113
dsRNA_tag_405	34	159
dsRNA_tag_4050	116	247
dsRNA_tag_4051	180	361
dsRNA_tag_4052	125	585
dsRNA_tag_4053	92	345
dsRNA_tag_4054	24	128
dsRNA_tag_4055	52	93
dsRNA_tag_4056	32	90
dsRNA_tag_4057	38	2961
dsRNA_tag_4058	117	49
dsRNA_tag_4059	285	530
dsRNA_tag_406	114	339
dsRNA_tag_4060	27	127
dsRNA_tag_4061	65	161
dsRNA_tag_4062	36	228
dsRNA_tag_4063	22	106
dsRNA_tag_4064	123	420
dsRNA_tag_4065	29	155
dsRNA_tag_4066	30	93
dsRNA_tag_4067	2800	7603
dsRNA_tag_4068	124	300
dsRNA_tag_4069	58	123
dsRNA_tag_407	97	212
dsRNA_tag_4070	54	161
dsRNA_tag_4071	346	994
dsRNA_tag_4072	334	562
dsRNA_tag_4073	53	227
dsRNA_tag_4074	97	473
dsRNA_tag_4075	37	89
dsRNA_tag_4076	31	137
dsRNA_tag_4077	62	74
dsRNA_tag_4078	164	473
dsRNA_tag_4079	41	96
dsRNA_tag_408	22	193
dsRNA_tag_4080	244	904
dsRNA_tag_4081	10	201
dsRNA_tag_4082	39	124
dsRNA_tag_4083	138	440
dsRNA_tag_4084	61	174
dsRNA_tag_4085	55	278
dsRNA_tag_4086	136	291
dsRNA_tag_4087	134	453
dsRNA_tag_4088	46	110
dsRNA_tag_4089	2640	3913
dsRNA_tag_409	42	86
dsRNA_tag_4090	45	129
dsRNA_tag_4091	88	252
dsRNA_tag_4092	26	96
dsRNA_tag_4093	40	198
dsRNA_tag_4094	111	283
dsRNA_tag_4095	47	124
dsRNA_tag_4096	23	114
dsRNA_tag_4097	281	819
dsRNA_tag_4098	142	638
dsRNA_tag_4099	48	136
dsRNA_tag_41	46	119
dsRNA_tag_410	128	502
dsRNA_tag_4100	184	751
dsRNA_tag_4101	33	158
dsRNA_tag_4102	56	175
dsRNA_tag_4103	73	237
dsRNA_tag_4104	185	481
dsRNA_tag_4105	112	323
dsRNA_tag_4106	71	179
dsRNA_tag_4107	59	159
dsRNA_tag_4108	55	158
dsRNA_tag_4109	50	103
dsRNA_tag_411	121	495
dsRNA_tag_4110	58	84
dsRNA_tag_4111	17	132
dsRNA_tag_4112	63	133
dsRNA_tag_4113	273	811
dsRNA_tag_4114	139	205
dsRNA_tag_4115	25	128
dsRNA_tag_4116	71	224
dsRNA_tag_4117	89	232
dsRNA_tag_4118	52	168
dsRNA_tag_4119	100	365
dsRNA_tag_412	154	446
dsRNA_tag_4120	98	288
dsRNA_tag_4121	216	744
dsRNA_tag_4122	124	434
dsRNA_tag_4123	118	335
dsRNA_tag_4124	130	379
dsRNA_tag_4125	54	162
dsRNA_tag_4126	36	114
dsRNA_tag_4127	38	116
dsRNA_tag_4128	49	145
dsRNA_tag_4129	31	99
dsRNA_tag_413	611	2830
dsRNA_tag_4130	274	660
dsRNA_tag_4131	3565	34420
dsRNA_tag_4132	94	301
