index_drop_dot	diff
ENSG00000252965	0.555101739670744
ENSG00000253190	0.607534714525298
ENSG00000253238	0.603918604984311
ENSG00000253251	0.58660160901313
ENSG00000253307	0.416372956001025
ENSG00000253327	0.39331189389197496
ENSG00000253485	0.41393837128047295
ENSG00000253605	0.5177560160982561
ENSG00000253704	0.525680687284828
ENSG00000253720	0.659248683031586
ENSG00000253738	0.5778750935752471
ENSG00000253771	0.6735484184033941
ENSG00000253773	0.6457380383583199
ENSG00000253921	0.505900373309381
ENSG00000253954	0.5635679185920109
ENSG00000254003	0.515804151309835
ENSG00000254004	0.5409253123718389
ENSG00000254028	0.58132854850696
ENSG00000254057	0.46100057239529296
ENSG00000254099	0.41268783775450796
ENSG00000254221	0.45448614736921794
ENSG00000254317	0.650722055592559
ENSG00000254433	0.439493641241277
ENSG00000254503	0.579556388877031
ENSG00000254598	0.452420715039503
ENSG00000254605	0.610471124908121
ENSG00000254612	0.655978254013908
ENSG00000254635	0.441863280815322
ENSG00000254682	0.454465152404625
ENSG00000254726	0.43270174028247
ENSG00000254780	0.480390165384053
ENSG00000254901	0.45742040038816706
ENSG00000255029	0.531575550086781
ENSG00000255045	0.40326483738695396
ENSG00000255227	0.46557690496881105
ENSG00000255237	0.521940543506184
ENSG00000255282	0.464954696120906
ENSG00000255328	0.499563460100804
ENSG00000255337	0.6894893413631341
ENSG00000255435	0.46407792576580503
ENSG00000255455	0.503316199098562
ENSG00000255769	0.576342756712688
ENSG00000255837	0.39452314181940995
ENSG00000255872	0.6180001587377
ENSG00000255992	0.6883008311479629
ENSG00000256030	0.4238844458276939
ENSG00000256060	0.45040969577834
ENSG00000256073	0.42614787918165403
ENSG00000256196	0.690086501450051
ENSG00000256229	0.387314584244165
ENSG00000256234	0.6807217266701171
ENSG00000256464	0.568711459631091
ENSG00000256615	0.560113336061832
ENSG00000256667	0.399281776241603
ENSG00000256742	0.503681325948325
ENSG00000256745	0.646900597177579
ENSG00000256940	0.598489007431366
ENSG00000257097	0.4562824573399729
ENSG00000257218	0.5810421817818
ENSG00000257315	0.587704680176114
ENSG00000257335	0.5357647046392321
ENSG00000257599	0.623317393206395
ENSG00000257711	0.398001786915716
ENSG00000257740	0.42804194101630605
ENSG00000257921	0.494884454750057
ENSG00000257923	0.501761082731971
ENSG00000258210	0.564614139222989
ENSG00000258245	0.44833192275082395
ENSG00000258388	0.589553078459945
ENSG00000258405	0.42370552655686
ENSG00000258461	0.41281917712702704
ENSG00000258515	0.5755549384677929
ENSG00000258581	0.413874961838926
ENSG00000258608	0.533502510047893
ENSG00000258653	0.467324027952544
ENSG00000258667	0.6667706310896611
ENSG00000258731	0.6104584026755961
ENSG00000258858	0.539627621264156
ENSG00000258927	0.465306012324697
ENSG00000258952	0.41494460734919303
ENSG00000258957	0.633814249633973
ENSG00000259032	0.622807934013489
ENSG00000259051	0.522346173364843
ENSG00000259205	0.44463362113873295
ENSG00000259216	0.39224158688210803
ENSG00000259291	0.624677271756646
ENSG00000259295	0.662364571775234
ENSG00000259429	0.49302813570385606
ENSG00000259523	0.486010489842085
ENSG00000259605	0.42554952989579997
ENSG00000259683	0.5810266924053261
ENSG00000259709	0.392358724981434
ENSG00000259798	0.42178461110428295
ENSG00000259826	0.508699128638201
ENSG00000259863	0.545736931825186
ENSG00000259982	0.580841747287309
ENSG00000260027	0.6262913334918879
ENSG00000260032	0.557254909367955
ENSG00000260118	0.42825236352791896
ENSG00000260177	0.5574922347513119
ENSG00000260179	0.541322490757144
ENSG00000260186	0.469856402246999
ENSG00000260252	0.595726008958219
ENSG00000260269	0.461388588055136
ENSG00000260273	0.56665798429522
ENSG00000260274	0.539359431864873
ENSG00000260293	0.571513898530917
ENSG00000260337	0.6080799111635911
ENSG00000260369	0.679971439977033
ENSG00000260398	0.479955617559997
ENSG00000260428	0.5043430030681021
ENSG00000260442	0.411077641746798
ENSG00000260464	0.613091800716874
ENSG00000260475	0.455368981955439
ENSG00000260484	0.495932193670585
ENSG00000260588	0.6255529249860999
ENSG00000260618	0.441175495140125
ENSG00000260645	0.5458169985565751
ENSG00000260648	0.46313054277452503
ENSG00000260708	0.520726354333383
ENSG00000260773	0.541539419894431
ENSG00000260778	0.490078764393654
ENSG00000260805	0.607866174354307
ENSG00000260899	0.49824427906312196
ENSG00000260923	0.437411951765905
ENSG00000260948	0.550323539158029
ENSG00000261094	0.4538603729576471
ENSG00000261098	0.459219149805352
ENSG00000261266	0.410201090565618
ENSG00000261428	0.569955866750215
ENSG00000261499	0.43596926758039795
ENSG00000261553	0.6419099919161079
ENSG00000261587	0.6471968427002621
ENSG00000261652	0.6224932187178011
ENSG00000261794	0.601188930408989
ENSG00000261801	0.564343050360117
ENSG00000261824	0.626189010238385
ENSG00000261838	0.530035927554168
ENSG00000261840	0.455738586864464
ENSG00000261898	0.6852872355985109
ENSG00000262039	0.48774898014096707
ENSG00000262098	0.531345997444063
ENSG00000262115	0.597614946783217
ENSG00000262202	0.46011020761796706
ENSG00000262333	0.42021551289183506
ENSG00000262585	0.5668502307304489
ENSG00000262636	0.6581021403857359
ENSG00000262655	0.583837893687682
ENSG00000262686	0.482550272749589
ENSG00000262766	0.625115634633569
ENSG00000262979	0.473407525333402
ENSG00000263321	0.4120516658774771
ENSG00000263753	0.683509126585121
ENSG00000263916	0.386306186006543
ENSG00000264044	0.6626332559346769
ENSG00000264175	0.5812025474082629
ENSG00000264349	0.6333802817302421
ENSG00000264538	0.42247180298983394
ENSG00000264943	0.653644100825672
ENSG00000265205	0.452291506565743
ENSG00000265491	0.622125316681531
ENSG00000265496	0.6284199564492211
ENSG00000265791	0.448232196982978
ENSG00000265802	0.38991426510184996
ENSG00000265845	0.6750493522150319
ENSG00000265917	0.628598277001519
ENSG00000265943	0.6212209103933339
ENSG00000266411	0.568806388802756
ENSG00000266640	0.471755183071068
ENSG00000266903	0.622323933678634
ENSG00000266934	0.438691132215923
ENSG00000266947	0.6653096258534039
ENSG00000267002	0.543502389599076
ENSG00000267041	0.5107816356816629
ENSG00000267108	0.51171903541861
ENSG00000267112	0.6407481973623189
ENSG00000267141	0.41416372535314894
ENSG00000267149	0.599247268959368
ENSG00000267150	0.40679452205760097
ENSG00000267152	0.604258970270861
ENSG00000267219	0.6853233500093299
ENSG00000267255	0.566284543703046
ENSG00000267264	0.649745599831111
ENSG00000267383	0.44147826700962395
ENSG00000267493	0.458586398094555
ENSG00000267544	0.5578756695326861
ENSG00000267575	0.435636707614312
ENSG00000267673	0.6682000481652131
ENSG00000267731	0.44062734572620793
ENSG00000267745	0.40706942199701207
ENSG00000267801	0.6028415758674549
ENSG00000267838	0.5183909303679479
ENSG00000267852	0.683404269176576
ENSG00000267871	0.43427972813009097
ENSG00000268119	0.42992050536370596
ENSG00000268157	0.5707413374188829
ENSG00000268163	0.520699277445586
ENSG00000268201	0.566605095952383
ENSG00000268307	0.4927881952292871
ENSG00000268324	0.628603749682286
ENSG00000268357	0.453215563865086
ENSG00000268439	0.6057323981145051
ENSG00000268471	0.40747797536916597
ENSG00000268516	0.446353697557406
ENSG00000268713	0.40397028219123704
ENSG00000268750	0.583829781549541
ENSG00000268912	0.6244551329385191
ENSG00000268938	0.469272285737755
ENSG00000269001	0.44812391242750205
ENSG00000269019	0.44218836891832597
ENSG00000269191	0.659604594827534
ENSG00000269289	0.5126964941609079
ENSG00000269300	0.568350866392766
ENSG00000269374	0.518611051955572
ENSG00000269397	0.4533946320110279
ENSG00000269399	0.48828785794163704
ENSG00000269444	0.54067303950597
ENSG00000269487	0.6135240492363541
ENSG00000269553	0.684580276568811
ENSG00000269559	0.466308012803562
ENSG00000269652	0.635322485821634
ENSG00000269696	0.621050880639784
ENSG00000269720	0.6589397950747939
ENSG00000269737	0.47199479572551006
ENSG00000269821	0.427219367218614
ENSG00000269834	0.399693260238267
ENSG00000269918	0.395799507116113
ENSG00000269981	0.521675139088313
ENSG00000270055	0.6046251351941949
ENSG00000270084	0.610301140238905
ENSG00000270231	0.400519000622314
ENSG00000270332	0.534007541893481
ENSG00000270392	0.5930149157648891
ENSG00000270533	0.6717392104905819
ENSG00000270587	0.633449956265532
ENSG00000270605	0.471215256028063
ENSG00000270728	0.682797465987229
ENSG00000270775	0.48666423867673797
ENSG00000270802	0.5658631935580379
ENSG00000270953	0.388179173295969
ENSG00000271064	0.539787833894902
ENSG00000271092	0.412811194842264
ENSG00000271156	0.687351849580797
ENSG00000271218	0.43488063757785606
ENSG00000271324	0.562945264142901
ENSG00000271380	0.418814908917415
ENSG00000271415	0.490029179783317
ENSG00000271532	0.584001692899356
ENSG00000271551	0.513784047853401
ENSG00000271659	0.490252693906627
ENSG00000271662	0.5940116322784139
ENSG00000271754	0.535002226395804
ENSG00000271784	0.6897563881594251
ENSG00000271826	0.491909819600825
ENSG00000271851	0.45748882898083704
ENSG00000271858	0.496039830800067
ENSG00000271888	0.5006466734228621
ENSG00000272004	0.49556493874074603
ENSG00000272031	0.409046013004868
ENSG00000272055	0.416255255035373
ENSG00000272079	0.488987796385493
ENSG00000272121	0.532677807305891
ENSG00000272150	0.660670342260244
ENSG00000272153	0.577148167599628
ENSG00000272221	0.575285684487045
ENSG00000272226	0.681377595393923
ENSG00000272277	0.43586434831152404
ENSG00000272293	0.561451939367422
ENSG00000272335	0.6427801289933149
ENSG00000272343	0.511574732094588
ENSG00000272356	0.661050893124004
ENSG00000272420	0.5750491014421489
ENSG00000272430	0.5988003499777379
ENSG00000272432	0.494151293091053
ENSG00000272442	0.5610347292230761
ENSG00000272462	0.6047004673727421
ENSG00000272512	0.479397880902756
ENSG00000272518	0.6278622271403029
ENSG00000272540	0.41173366260303995
ENSG00000272543	0.679461056212253
ENSG00000272562	0.399610496915153
ENSG00000272625	0.6633825411099991
ENSG00000272668	0.45984448789894894
ENSG00000272677	0.503551173960884
ENSG00000272686	0.5103745688189371
ENSG00000272692	0.638438181032569
ENSG00000272701	0.46453209239037296
ENSG00000272716	0.470623377157574
ENSG00000272772	0.512436205321337
ENSG00000272784	0.5327175808942379
ENSG00000272841	0.38578447929604004
ENSG00000272854	0.455425467891855
ENSG00000272913	0.43737534545795204
ENSG00000272944	0.523225734293927
ENSG00000273014	0.6022860458670489
ENSG00000273033	0.42985969584728395
ENSG00000273058	0.687817824313223
ENSG00000273061	0.5745337352133871
ENSG00000273077	0.6079387969433659
ENSG00000273117	0.431814671387437
ENSG00000273151	0.586393476065012
ENSG00000273186	0.564493282385287
ENSG00000273218	0.577025672935055
ENSG00000273230	0.38987476475660493
ENSG00000273243	0.599273006563241
ENSG00000273245	0.497634383008776
ENSG00000273261	0.65945082500576
ENSG00000273265	0.5247933433763671
ENSG00000273291	0.42111610679580896
ENSG00000273306	0.460083013773034
ENSG00000273338	0.544206848035751
ENSG00000273340	0.48834375018252
ENSG00000273437	0.47501548766390006
ENSG00000273464	0.5533214767918629
ENSG00000273466	0.6294676153111031
ENSG00000273476	0.649465119894906
ENSG00000273509	0.43703518381563594
ENSG00000273568	0.47789373073309493
ENSG00000273604	0.46919654034989
ENSG00000273611	0.438198103755747
ENSG00000273669	0.514152631643568
ENSG00000273680	0.475119303646302
ENSG00000273733	0.458859250598172
ENSG00000273759	0.601497242158759
ENSG00000273796	0.482853176149745
ENSG00000273893	0.567511630253953
ENSG00000273972	0.5662477426718721
ENSG00000274011	0.537791049073553
ENSG00000274210	0.49758077820403596
ENSG00000274214	0.458039204730331
ENSG00000274227	0.585309316375306
ENSG00000274425	0.588269281134226
ENSG00000274605	0.43840782617480395
ENSG00000274641	0.528678162044801
ENSG00000274911	0.5363029366405639
ENSG00000275084	0.6581332747152661
ENSG00000275092	0.5866045345763571
ENSG00000275198	0.5578993609085849
ENSG00000275216	0.483632598567447
ENSG00000275437	0.46335252480963496
ENSG00000275457	0.387684222408586
ENSG00000275538	0.3991662105320471
ENSG00000275542	0.47721487023825504
ENSG00000275645	0.512204156160784
ENSG00000275700	0.656022252555454
ENSG00000275743	0.454991726695799
ENSG00000275759	0.589947266193813
ENSG00000275835	0.48783250166962
ENSG00000275936	0.548476168517043
ENSG00000275963	0.504828156977401
ENSG00000275966	0.432627444129505
ENSG00000276045	0.609035820202088
ENSG00000276216	0.6464665363815351
ENSG00000276289	0.6718961764420129
ENSG00000276291	0.5876221065877221
ENSG00000276449	0.627870680993338
ENSG00000276570	0.536132242917291
ENSG00000276603	0.40493330365118896
ENSG00000276710	0.6529930024821371
ENSG00000276728	0.508513861018647
ENSG00000276814	0.5601425966246899
ENSG00000276926	0.564764340858216
ENSG00000276997	0.62851867698409
ENSG00000277020	0.68692642805364
ENSG00000277049	0.6418680143937879
ENSG00000277067	0.3922156440352129
ENSG00000277072	0.46889662747962296
ENSG00000277156	0.533681665234098
ENSG00000277363	0.402138498556847
ENSG00000277369	0.512338436366978
ENSG00000277411	0.5334705459721211
ENSG00000277476	0.520791602813677
ENSG00000277511	0.6304726320701179
ENSG00000277846	0.431896432320503
ENSG00000277873	0.6554190866808229
ENSG00000277892	0.558805496596241
ENSG00000277938	0.47666437842795395
ENSG00000278192	0.561511896162853
ENSG00000278223	0.466440492178221
ENSG00000278238	0.395300755568036
ENSG00000278330	0.681133904488609
ENSG00000278338	0.44374199072525106
ENSG00000278356	0.478882238231899
ENSG00000278390	0.571439781947301
ENSG00000278463	0.641604949126603
ENSG00000278590	0.5992450561201871
ENSG00000278637	0.39417835661501704
ENSG00000278642	0.49394863525651
ENSG00000278794	0.662368748039
ENSG00000278828	0.397015570507627
ENSG00000278916	0.64630136420034
ENSG00000278922	0.675380172848022
ENSG00000278991	0.6606047625982271
ENSG00000279086	0.44331568468567994
ENSG00000279095	0.5162345880892321
ENSG00000279103	0.5806427390423621
ENSG00000279110	0.4199119203277829
ENSG00000279117	0.479399202178808
ENSG00000279191	0.58775047860512
ENSG00000279198	0.5393371173058611
ENSG00000279199	0.5390521903690171
ENSG00000279207	0.5924423571988039
ENSG00000279208	0.5142896746646889
ENSG00000279289	0.46703468458647296
ENSG00000279331	0.46054245800185395
ENSG00000279368	0.619777156453624
ENSG00000279407	0.675117907752595
ENSG00000279422	0.671373506189534
ENSG00000279469	0.6008316507515621
ENSG00000279491	0.48864981118706896
ENSG00000279529	0.38739919614247703
ENSG00000279530	0.6183446754830321
ENSG00000279541	0.5827329462991989
ENSG00000279611	0.5566705829703841
ENSG00000279656	0.47616114909201207
ENSG00000279696	0.540285176863752
ENSG00000279700	0.48161880286772796
ENSG00000279730	0.429080231907332
ENSG00000279807	0.591686075429393
ENSG00000279833	0.6683686181001279
ENSG00000279837	0.41297408289942206
ENSG00000279838	0.637301640884891
ENSG00000280040	0.48170835453323707
ENSG00000280053	0.610048137539261
ENSG00000280071	0.41533846844483
ENSG00000280077	0.597608012459674
ENSG00000280079	0.586338205650585
ENSG00000280123	0.506857793230184
ENSG00000280149	0.577532243196798
ENSG00000280160	0.40875915255486694
ENSG00000280161	0.685511767652385
ENSG00000280186	0.42232443255080604
ENSG00000280193	0.656429164208301
ENSG00000280206	0.6881478524188029
ENSG00000280213	0.42515151821312896
ENSG00000280233	0.496788002684447
ENSG00000280273	0.441575005964974
ENSG00000280278	0.5591043805843311
ENSG00000280332	0.387289464612123
ENSG00000280347	0.5751470560915289
ENSG00000280353	0.5587573738114839
ENSG00000280587	0.459990096440764
ENSG00000280693	0.621124613624035
ENSG00000280744	0.47709342623115597
ENSG00000280852	0.565342385622849
ENSG00000280927	0.39274668367936105
ENSG00000281383	0.61967366267657
ENSG00000281404	0.4668017598055829
ENSG00000281468	0.612692828662691
ENSG00000281530	0.533424177313668
ENSG00000281896	0.417436232609016
ENSG00000282843	0.6572517954393872
ENSG00000282851	0.6296854997053101
ENSG00000282885	0.47229956354815106
ENSG00000282951	0.654125805108689
ENSG00000282977	0.601735198873171
ENSG00000283103	0.5240784263440209
ENSG00000283128	0.47281597778374107
ENSG00000283360	0.42000524145343393
ENSG00000283390	0.611497399934679
ENSG00000283406	0.645450500364931
ENSG00000283525	0.46078679094377206
ENSG00000283696	0.399704653148359
ENSG00000283709	0.49399775512747995
ENSG00000283761	0.5999169217501271
ENSG00000283913	0.450150759361819
ENSG00000283980	0.544670892091526
ENSG00000284032	0.565498983611342
ENSG00000284523	0.532802788381317
ENSG00000284621	0.6033826156771801
ENSG00000000460	0.969857872430689
ENSG00000000971	1.01165285341566
ENSG00000001497	0.7195715513495942
ENSG00000002587	0.7540702149629399
ENSG00000002746	0.6913380898653239
ENSG00000003989	0.8777690496140981
ENSG00000004848	0.9331735740897371
ENSG00000004961	0.724432473695797
ENSG00000005022	0.9120226488624391
ENSG00000005302	0.862718147324971
ENSG00000005421	1.06135339483961
ENSG00000005893	0.751787021367648
ENSG00000006015	0.801484696133733
ENSG00000006016	1.02065413894563
ENSG00000006047	0.7318178882732109
ENSG00000006468	1.06651044711876
ENSG00000006625	0.71841760526438
ENSG00000006757	0.786164968540404
ENSG00000006837	0.9010239843819692
ENSG00000007080	0.7360513678352819
ENSG00000007952	1.05565768250769
ENSG00000008056	0.7304165914734859
ENSG00000008256	0.731034417849185
ENSG00000008441	0.7972521318262671
ENSG00000008513	0.746571172816502
ENSG00000008853	1.0518295353124498
ENSG00000009724	1.06883160790639
ENSG00000010030	1.05228307304006
ENSG00000010671	0.761113018021006
ENSG00000010932	0.754951878549134
ENSG00000011451	0.818800576902445
ENSG00000012211	0.718880270852652
ENSG00000013374	0.9461289121174541
ENSG00000014164	0.915403124710184
ENSG00000015285	0.787106291132788
ENSG00000015676	0.9789614075908101
ENSG00000016391	0.9785531341176121
ENSG00000018610	0.708522598020116
ENSG00000022840	0.786396986849394
ENSG00000025039	1.00438311136933
ENSG00000027847	0.782842295491376
ENSG00000030419	0.82168299511624
ENSG00000032444	0.8634169320450771
ENSG00000033100	0.709106842698058
ENSG00000033170	0.9558173880094731
ENSG00000033867	0.8180790702041121
ENSG00000037241	1.0191700229974598
ENSG00000037757	0.865398497695563
ENSG00000037965	0.727858643243461
ENSG00000040275	1.1990536766783702
ENSG00000040608	1.20468693855177
ENSG00000041353	1.12149762834103
ENSG00000043143	0.7804136859195091
ENSG00000044446	1.18340228327095
ENSG00000046651	0.70793497271394
ENSG00000047230	0.7764225742212869
ENSG00000047634	1.08930119343575
ENSG00000047648	0.758071388330905
ENSG00000048140	1.2299205948966299
ENSG00000048162	1.02081391652797
ENSG00000048392	0.7294876503532169
ENSG00000049130	1.13095980421083
ENSG00000049283	0.7987167954515079
ENSG00000049323	1.18075713127994
ENSG00000049769	0.8470137208659291
ENSG00000051596	0.708888549512227
ENSG00000051825	0.829085629265975
ENSG00000054598	1.09505216179068
ENSG00000055130	0.8891769014373291
ENSG00000055609	0.8693228887810079
ENSG00000056277	0.7349783485477559
ENSG00000056558	1.22126933071715
ENSG00000056998	1.09788958086556
ENSG00000057294	1.21998442098225
ENSG00000057704	0.8174988041997491
ENSG00000058085	0.8762123509624329
ENSG00000058673	0.793151914685094
ENSG00000059769	0.7603236162198951
ENSG00000060656	0.9492839692306891
ENSG00000060762	0.743516333786221
ENSG00000062582	0.7293851557679429
ENSG00000063761	1.18465208246998
ENSG00000064195	1.1841352615404899
ENSG00000064309	0.6952480226132051
ENSG00000065325	0.9751852003964159
ENSG00000065526	0.8270976018385642
ENSG00000065923	0.738039312366971
ENSG00000066405	1.0458030665579598
ENSG00000067113	0.711360593713333
ENSG00000067992	0.9538292357583059
ENSG00000068354	0.9522873468107621
ENSG00000068394	0.7662106124172071
ENSG00000068400	0.7494066342373629
ENSG00000069482	1.00915491469427
ENSG00000069493	0.7249527120835141
ENSG00000069509	0.740061073589478
ENSG00000069535	0.964295547087879
ENSG00000069812	0.939893389470022
ENSG00000070756	0.747663164906711
ENSG00000070882	1.03934866576656
ENSG00000071073	1.08988197079329
ENSG00000071909	0.8186097809825921
ENSG00000072210	0.7702675001277121
ENSG00000072501	0.758518628050102
ENSG00000072786	0.917450559145717
ENSG00000072832	0.7736389958709259
ENSG00000072954	1.02039593083534
ENSG00000072958	0.8064088928853691
ENSG00000073146	0.858343839131545
ENSG00000073282	1.03316736433315
ENSG00000073584	0.694132586887332
ENSG00000074410	0.958483429024272
ENSG00000074590	0.7667226596618879
ENSG00000074855	1.05288594594406
ENSG00000074966	0.7509439597791091
ENSG00000075089	0.905608164586062
ENSG00000075407	0.861233641347943
ENSG00000075415	0.7120349377592758
ENSG00000075856	0.750188169729145
ENSG00000075886	0.7236011248101479
ENSG00000076248	0.7398829337239058
ENSG00000076555	0.7858882822176241
ENSG00000076924	0.733373277095311
ENSG00000077157	0.7167168560712421
ENSG00000077420	1.05310147157564
ENSG00000077585	0.8584173048125521
ENSG00000077721	0.730634635464246
ENSG00000078579	1.1160795899691498
ENSG00000078674	0.7495082290381802
ENSG00000079482	0.7213432582386791
ENSG00000080561	1.0902861042735
ENSG00000081818	0.695223047494435
ENSG00000082014	0.767532031383988
ENSG00000082175	0.849084151570079
ENSG00000082458	1.09651212000875
ENSG00000084734	0.937633891563025
ENSG00000085063	1.0118003112932
ENSG00000085224	0.826865905546248
ENSG00000085872	0.7023864505859029
ENSG00000085999	0.700708937492942
ENSG00000086619	1.18576904042376
ENSG00000086758	0.8543097441562191
ENSG00000087206	1.01029542558699
ENSG00000088448	0.7026489455753321
ENSG00000088538	0.8711254864700179
ENSG00000088836	1.0892243816593299
ENSG00000089094	0.986600672293532
ENSG00000089159	0.7302146069734009
ENSG00000089163	1.02006238267741
ENSG00000089220	0.70842344483648
ENSG00000089289	0.815696922758482
ENSG00000089335	0.835268087032253
ENSG00000089682	1.00418122269386
ENSG00000090975	0.9540324180581009
ENSG00000091039	0.797223032010736
ENSG00000091483	0.7311567619669379
ENSG00000091622	0.94338236358201
ENSG00000093100	0.75637930849209
ENSG00000094631	0.702983319083453
ENSG00000094841	1.06977981767464
ENSG00000095059	0.861215059123369
ENSG00000095321	0.7059645767155841
ENSG00000095383	1.18428406994821
ENSG00000095397	0.83537609088057
ENSG00000095587	1.1922342950287599
ENSG00000096968	0.8668438928716509
ENSG00000099331	0.7473411471025648
ENSG00000099338	0.824502690863033
ENSG00000099617	0.698313113899817
ENSG00000099795	0.8959882314271891
ENSG00000099797	1.06471993051121
ENSG00000099834	1.1466685596230601
ENSG00000099866	0.7778998323521991
ENSG00000099958	0.723307703148254
ENSG00000100055	1.1381761841460902
ENSG00000100154	1.05312548260445
ENSG00000100234	0.869655946747812
ENSG00000100784	1.08024694422711
ENSG00000101082	0.81729276880799
ENSG00000101307	0.733303071792523
ENSG00000101439	1.0545232812381
ENSG00000101470	0.9872446183961959
ENSG00000101577	1.08324249218951
ENSG00000101596	0.7347959032471859
ENSG00000101842	0.856444911743462
ENSG00000101844	0.7965056545588141
ENSG00000101846	0.978682128875123
ENSG00000101868	0.711254931077355
ENSG00000101882	1.07008347450868
ENSG00000101901	0.760355677441282
ENSG00000101911	0.7571912196897629
ENSG00000101928	1.08761323047471
ENSG00000101940	1.05344072840671
ENSG00000101945	0.9747953351250529
ENSG00000101966	0.755542214014293
ENSG00000101972	0.764799831538167
ENSG00000101974	1.21499797824342
ENSG00000101997	0.7146180325150059
ENSG00000102003	1.2166873998805
ENSG00000102024	0.759123966796256
ENSG00000102032	0.751211596300976
ENSG00000102048	0.857219803371817
ENSG00000102054	0.758694548538507
ENSG00000102098	1.2247798644369599
ENSG00000102103	0.862368514024059
ENSG00000102189	1.0154699525761801
ENSG00000102218	0.857413915069471
ENSG00000102225	0.691275633417674
ENSG00000102241	0.920934260068778
ENSG00000102302	1.18310326735196
ENSG00000102309	0.8545528392233409
ENSG00000102316	0.9770127405173449
ENSG00000102317	0.9468340962584129
ENSG00000102362	0.7011437699428511
ENSG00000102384	0.7263748374435881
ENSG00000102385	1.19690650324553
ENSG00000102390	0.791969443173337
ENSG00000102401	0.7743114436883521
ENSG00000102760	0.748537202548233
ENSG00000102910	0.8576802946081931
ENSG00000103355	0.827598182809438
ENSG00000104219	0.9381623253919971
ENSG00000104324	1.2311017521218501
ENSG00000104415	1.01866361495405
ENSG00000104472	0.74326365635682
ENSG00000104518	0.8463412615825409
ENSG00000104524	0.782265758992782
ENSG00000104529	0.7345062395134241
ENSG00000104613	0.756436174172333
ENSG00000104635	0.8947757905662571
ENSG00000104643	0.844678031516208
ENSG00000104679	0.8296130514620259
ENSG00000104689	0.70290363210266
ENSG00000104714	1.0370040523505
ENSG00000104763	0.7270463060100001
ENSG00000104804	0.7618934053968659
ENSG00000104835	0.706052603974075
ENSG00000104880	0.708007494028127
ENSG00000104889	1.1569143640286599
ENSG00000104892	0.723229639382177
ENSG00000104915	1.08540064724471
ENSG00000104979	0.875621189893305
ENSG00000105011	0.84729818235538
ENSG00000105058	0.7771702558830258
ENSG00000105127	0.7111437052746781
ENSG00000105135	0.829779310459875
ENSG00000105227	0.824326009182329
ENSG00000105364	0.7028632317087591
ENSG00000105409	0.98700286441569
ENSG00000105427	0.74271787403426
ENSG00000105516	0.9971368573670691
ENSG00000105576	0.786143798931424
ENSG00000105583	0.8155768624991651
ENSG00000105607	0.9872992808298509
ENSG00000105612	0.870586546499458
ENSG00000105647	1.21629088553597
ENSG00000105649	1.0005212199086402
ENSG00000105656	0.7243938182214129
ENSG00000105662	1.0306369599336
ENSG00000105672	1.0421352180146302
ENSG00000105675	1.1425282897931
ENSG00000105700	0.7005203007485821
ENSG00000105968	0.701152130918815
ENSG00000106069	0.7964771144990881
ENSG00000106070	0.765155865304185
ENSG00000106123	0.9329457301567321
ENSG00000106125	1.17306819528638
ENSG00000106392	0.7422875409114009
ENSG00000106415	0.788697505940278
ENSG00000106462	0.7069842356307429
ENSG00000106479	0.959121061201006
ENSG00000106538	0.8367264094832149
ENSG00000106546	0.815506299817747
ENSG00000106588	0.7807379663652628
ENSG00000106603	0.7434723327935899
ENSG00000106605	0.772695159537763
ENSG00000106615	0.7410018591642359
ENSG00000106780	1.17464939563759
ENSG00000106804	0.718189092750583
ENSG00000107362	0.8190597596621441
ENSG00000107372	0.711304232921495
ENSG00000107742	0.696410832548844
ENSG00000107796	0.802055104577895
ENSG00000108370	0.832327175578718
ENSG00000108511	1.0658388508054302
ENSG00000108576	1.1207128221342701
ENSG00000108666	1.16020469789081
ENSG00000108797	1.1343156901475
ENSG00000109794	0.9873738930923979
ENSG00000109819	0.902014835716808
ENSG00000110169	0.961335774296392
ENSG00000110427	1.21231595269374
ENSG00000110801	0.920258047994142
ENSG00000110851	0.931049927039384
ENSG00000110880	0.6978343531751681
ENSG00000111145	0.8371839663331601
ENSG00000111231	0.8492442788345171
ENSG00000111237	0.8565519679079421
ENSG00000111261	1.21717200673686
ENSG00000111328	0.7183639038671898
ENSG00000111412	0.790997554518368
ENSG00000111445	0.884649170374822
ENSG00000111615	0.8850907803208821
ENSG00000111647	0.945172581197105
ENSG00000111666	0.691571507748141
ENSG00000111696	1.14622405466855
ENSG00000111725	0.777155457182212
ENSG00000111737	0.746133303085468
ENSG00000111775	0.750123931071024
ENSG00000111785	0.936873326092595
ENSG00000111886	0.8781622937188042
ENSG00000111961	1.14585649711669
ENSG00000112182	0.899729458388928
ENSG00000112706	0.8760741959621391
ENSG00000112851	0.727295395979947
ENSG00000113194	0.907757000088481
ENSG00000113211	1.2282178262788102
ENSG00000113240	1.14227166300187
ENSG00000113248	1.1607099435113502
ENSG00000113269	0.986948791840951
ENSG00000113272	1.13349532362035
ENSG00000113282	1.12330814913999
ENSG00000113300	0.8591592737872501
ENSG00000113302	1.0656642800547802
ENSG00000113312	1.0234976157557
ENSG00000113328	1.0692946664166998
ENSG00000113389	1.12176920689449
ENSG00000113532	0.94030022046806
ENSG00000113594	1.2029003062568702
ENSG00000113643	0.754263695462595
ENSG00000113719	1.15292936903314
ENSG00000113732	1.04903290989193
ENSG00000113734	0.993779598907593
