	Exp.hl60.log2FC_120h	Exp.hl60.pval_120h	Exp.kg1.log2FC	Exp.kg1.pval	Exp.molm14.log2FC	Exp.molm14.pval	Exp.ociaml2.log2FC	Exp.ociaml2.pval	Exp.ociaml3.log2FC	Exp.ociaml3.pval	Exp.thp1.log2FC	Exp.thp1.pval	Stbl.hl60.logFC	Stbl.hl60.pval	Stbl.kg1.logFC	Stbl.kg1.pval	Stbl.molm14.logFC	Stbl.molm14.pval	Stbl.ociaml2.logFC	Stbl.ociaml2.pval	Stbl.ociaml3.logFC	Stbl.ociaml3.pval	Stbl.thp1.logFC	Stbl.thp1.pval	TE.Estimate_treatmentDRUG	TE.fdr_Pr...z.._treatmentDRUG	Rho.Mann-Whitney p-value	Rho.rho score	Gamma.Mann-Whitney p-value	Gamma.gamma score
RNPEP	-0.0794435394583146	0.9043323383601031	0.0384771425310481	0.8414735860495821	0.38653117103457	0.0719834617692491	0.0515221314533356	0.734001700942141	-0.0515492366481072	0.7995953248678841	-0.0463929009120892	0.811360372763746	-0.0377961481434927	0.855819959116813	-0.0631469299975031	0.562466193248293	0.0965822709015798	0.40336811046245596	0.0174414886713658	0.8617118790361871	-0.0717885053696137	0.519942273441384	-0.116363081526761	0.293127892405967	0.19315758517573398	0.6988011412815981	0.413383959626	-0.0163976904131	0.116190116558	-0.117530213785
KPNA6	-0.0789268272053443	0.834308204787495	-0.28327350407375296	0.146073299888712	-0.25357112512608104	0.23067476133476503	-0.34670157666678697	0.0276286807273125	-0.226751177254964	0.34064406810183695	0.0701024385410847	0.794466911190382	-0.18321009291109197	0.191907868509605	-0.22575983331707702	0.0830934119341602	-0.12196692555493198	0.30732616246048805	-0.19535102553937803	0.0677771092070839	-0.264713209968556	0.0676398374663108	-0.0945899370049237	0.5133487071466429	0.00478966596804	0.9953774878383191	0.0170047798894	-0.0934040316579	0.904682287809	-0.138445128508
SETDB1	-0.0780578679275069	0.549612009465997	-0.276848381390849	0.14917406729824897	-0.0699963308751711	0.6819143390514399	0.182331959730343	0.437220363448515	0.137756162649771	0.45829941559703297	-0.258514246550193	0.15196523524938502	0.0934056902256872	0.50708743815561	0.0697495278641797	0.6264429417931661	0.327338594865591	0.0843809961061041	0.0696423911868794	0.497046733128004	-0.0915406997333081	0.490305832279591	-0.0215214796688762	0.839427764862509	0.11098803533878399	0.8869928357972321	0.0126598698951	-0.330391860565	0.887458299473	-0.00920714055895
BIRC6	-0.0776555815250264	0.4054260246302371	-0.019209773076401003	0.92726841210807	-0.0274574408396305	0.909416612505657	0.0751002913985796	0.831767374537677	-0.0234159418864361	0.9161729736420491	-0.13905341505450303	0.6457631443730699	0.131620912819021	0.23359738468113198	-0.232780622372799	0.0161525254215092	0.10404519229644	0.285059463553586	0.0194660976022271	0.857032477818605	-0.0445279816609484	0.696095101220408	-0.0586789568058833	0.5349646316359311	0.222629493733357	0.392834058515104	0.343009148235	-0.0477236473274	0.346152569458	-0.0108954539618
CUL3	-0.0768736043593528	0.904200300113288	-0.13302639475604902	0.459280950107655	-0.102272682972343	0.636176546736802	-0.0415074621989605	0.8373756969789599	-0.0707884988579926	0.7356904165597329	-0.0767270338653235	0.7034727547069921	-0.15266006271579902	0.28795863807835603	-0.10625997193869502	0.30932652913834496	0.00510200042677971	0.9607820147783279	0.0152990963629827	0.8653506071273	0.26622540813288303	0.0726482729688181	0.0684985975132184	0.4605686695687629	0.275797840186725	0.574611753573435	0.596243956728	0.00177146344894	0.198940469843	-0.000918452799988
ATP2B4	-0.0756693340516324	0.0112584757651524	0.35100371749411896	0.0376386943083375	0.7673790419437471	0.00260676627720541	-0.146483400718217	0.428377117869455	-0.386607022897923	0.0746189189200752	-0.13556608204801301	0.379937329314917	0.0366152496107016	0.802776098431707	0.117336556971686	0.571140668759692	0.167669037267319	0.20318709801387802	0.17746883922169598	0.195546880913566	0.39265184157066396	0.00834176197490227	-0.0287730262261858	0.7516565146120441	0.126906130491907	0.8061043505013409	0.357438757439	0.0407592206702	0.856200945269	0.00551558052124
SLC4A7	-0.0713361859853551	0.8954688777920559	-0.0102122777612373	0.962367667680712	-0.119565206292976	0.678451127020707	-0.159785269591806	0.297200777717101	-0.169021010384256	0.5174181220658479	-0.0160831450007177	0.9462412152108578	0.23063918462639102	0.22423051823938	-0.0248422310334903	0.89378757991137	-0.18535168282771397	0.145496840265363	-0.18177677138815998	0.10901552325657402	0.0661498110340676	0.5746746200027211	0.169155266104282	0.0924808916472509	0.535177978481833	0.19139218897510699	0.543925108713	-0.0418880981848	0.224019582034	0.0236767376698
ORC4	-0.0690574440661731	0.245061774026942	0.0100403868917151	0.9490705102926321	-0.016254866949145	0.940971716758751	0.0895749611337862	0.6027355900905831	0.22457025595114802	0.297574677013069	0.11122310598379402	0.5222209391701479	0.0657668558476857	0.700983998273174	-0.123725262428919	0.187040256335583	0.219459062147221	0.183994912133621	0.23755310308653002	0.127159095994833	0.45811523713669894	0.00328623911783231	0.314595795839277	0.0247879752580255	-0.7222933703302242	0.103466198141845	0.265898399857	0.0664330173304	0.0546259351851	-0.0258144331647
EDEM1	-0.0685143884855092	0.00909167578521809	0.304861653775895	0.0173617133682384	0.369217118414701	0.0229572964921822	0.259160292675259	0.0464689271332682	-0.10844367734912799	0.528191281505577	0.212345547603294	0.113097213149617	0.537580623653679	0.00784753787416723	0.147950652195261	0.152535917705569	-0.0203676168233009	0.9287927568418309	-0.16908762835145197	0.271808942240146	0.268606565369778	0.0372431920755173	0.0789809401120034	0.503825245849354	0.441566796215149	0.394678819897734	0.11006546965	-0.0788910929445	0.196318124143	0.028138421586
TTC21B	-0.0679258257730792	0.3621579586661379	-0.21975929676510103	0.27528423264638696	0.20335616213870303	0.6078821169574959	-0.0755320204411054	0.775126043494741	-0.054565535191002	0.828384319605379	-0.189160495988604	0.613553470552235	0.0293323477912567	0.845985654162885	-0.0301313554981627	0.795414757515066	0.0508112790646125	0.663687193100801	0.0942544204226504	0.39570382061517606	-0.0077957155931625294	0.95513322016162	0.0418851087488785	0.71181322231475	0.03575383875106201	0.985039501041726	0.0770359132202	-0.0743423755322	0.389320559756	0.0296053037963
PTPN7	-0.0655874938278294	0.683387969663395	0.0226845197257423	0.9087739377528629	0.0992510039814644	0.6308522027419	0.0990717761222179	0.576129911439958	-0.0445993608747009	0.8549450501217641	0.181861811843272	0.317922678684109	0.0930299959864978	0.36472342433382504	-0.11312246033806199	0.195246758274933	0.13799687114635198	0.17031281601415998	0.00230946144568708	0.980666519898593	-0.0431852996003987	0.731942030417103	0.0705783543995664	0.402334510982536	0.10319775649944699	0.8630068218298741	0.000112083603886	-0.602670690724	0.465770513723	0.0137393365252
STXBP3	-0.0636472109866542	0.7967864659993941	0.178843423029753	0.361241439270951	0.0913464566433232	0.748519058588391	-0.0296743187474636	0.866396326630439	0.158015855744816	0.427024756667954	-0.0923498949840654	0.582851768941921	0.0582851406421265	0.691303787832128	-0.0688812029901554	0.422240533025235	-0.15492942634628698	0.208317610401835	0.34794746639119795	0.0631533950333354	-0.09227038800200699	0.3933872459148	0.16212071005691	0.15232869535010096	0.062049538571715995	0.9533949876663209	0.429246404097	0.0319925666611	0.000637963781658	-0.152187587126
HMGN2	-0.0626709676996488	0.0363479068127344	-0.18979080456021696	0.193800262024578	-0.144534246724484	0.41961331428260495	-0.17040382900290602	0.4772669544916121	0.186736994717618	0.543555705847131	-0.25957782826561804	0.24186935235531198	-0.13985361778466598	0.37186173434668707	0.00669649116195514	0.960103195778976	0.209356631824385	0.11639433653041902	-0.10087273666291699	0.37419833163866795	-0.179561175961374	0.22782799407659698	-0.14864455555156	0.21875147453476002	-0.17305097175886702	0.7750100504669949	0.00403769506047	-0.111125854126	0.680337789045	-0.04218594593
HDLBP	-0.0602948881702778	0.948494849538089	0.229601493120117	0.0773500636154002	0.0831871400277831	0.6683457228110989	0.00102494151471154	0.994002141901025	-0.138903616962873	0.482585659505321	-0.0491060387239182	0.723610192502431	0.012658643815947999	0.9527069599288092	-0.0742379943023709	0.494962232545558	0.0465335186342799	0.787327331198014	-0.0168495384770884	0.88055264995222	0.126169628966978	0.322788108661216	0.0156029876761109	0.9067068958035849	0.030137673612273996	0.953896885324755	0.13283054572	-0.0779427516398	0.642104329258	0.0144239737909
ATF2	-0.0573437704236727	0.8508722288994759	0.0660610253724945	0.670791732908533	0.076246288694065	0.6605302684141221	-0.0576588153376902	0.777333375705664	0.13846287924932502	0.541098909025986	0.125383876969573	0.405273581759254	0.155088966008607	0.38783594143118394	-0.00417042829449305	0.961749756245998	0.20249167036350302	0.0568032529044071	-0.202966892639247	0.0977204854020685	0.08592276957630299	0.513827113769553	0.0677977484905631	0.497204961048276	0.12081827049169401	0.9279070139804259	0.885840422852	-0.0476939081018	0.94592125248	0.0291949425177
TXNDC12	-0.0566871742824102	0.90238072763276	0.00503604813264061	0.977544322406203	-0.0638725456024045	0.681037140379343	0.0161892774626193	0.906035452415445	0.0062867616504326705	0.982353584422645	0.10419177320564801	0.634841408580597	0.039943070326287	0.9110736391200259	0.0179339632232016	0.850574266786516	-0.25638833781483	0.0196896312935088	0.0830232207333368	0.477867729312884	-0.0939826034215507	0.584200071987969	0.0775951715878492	0.436003297315711	0.172099889521612	0.8167903427564891	0.290666369224	0.044620645571	0.628372470521	-0.128241385915
LYPLAL1	-0.0542479122699727	0.673624661870075	-0.459603796145003	0.0285601653746961	0.15062701624330999	0.5896541565889499	-0.0448196108962362	0.843726936933748	-0.31802148271228603	0.272065734845382	-0.0146027697275317	0.9448285276042759	0.0842956345759245	0.5050072149444871	-0.323350672467948	0.00349684510184105	-0.0293882137638	0.773408866993105	-0.0798246056670582	0.5279047929635561	-0.109708040819702	0.330022690767542	-0.0533275903506149	0.5651406781764	-0.117894672038355	0.941407613061178	0.125146405354	-0.0817305153628	0.131084909332	-0.0263039662216
SRSF10	-0.0512681408896175	0.5653254120721961	-0.0071735757898930405	0.970085597124509	-0.221000927016338	0.173045397496491	-0.0710833144320751	0.743588800710652	-0.05601017097523599	0.7906699398666891	0.0803745347026631	0.698990117182692	0.269218340324259	0.43423709795963794	0.0405814368740502	0.6880820801253371	0.0247504758974903	0.836295744644894	-0.0304022921147809	0.827334714440463	0.10842671253831401	0.595982142996381	-0.298511625540701	0.101769509362214	0.16582934446402098	0.7862153881689699	0.129585558662	0.0650208071727	0.0125793703537	-0.101533357636
KDM5B	-0.0508160738383396	0.945955912721193	-0.19075656526302598	0.17528062659327998	0.19164763320532396	0.41352756304878496	-0.150927687807161	0.37813491524817	0.279508601461009	0.198955861906216	-0.0689462371714442	0.696557271987379	0.615409890638915	0.0929765608079068	-0.0661842683012209	0.476617027252461	-0.0105267400351707	0.9434277215297371	-0.0979932493105345	0.537561827372331	-0.259172258859103	0.18492883880592603	0.0442437020707811	0.666742199626761	-0.092610632524618	0.8993161937521792	0.373122794498	-0.0539701213384	0.43857742408	-0.0157439834097
RIF1	-0.0496976030548193	0.6472535525051899	-0.0791170051686017	0.531466628397917	-0.402088903470738	0.00304921476891515	-0.141910628408216	0.261353965007446	-0.21977405250321802	0.198181425395411	-0.00398819089894389	0.9772122770638441	-0.008843317060249491	0.960412734250273	-0.0208560306022654	0.876545479850215	0.106399115706452	0.318404340614229	-0.0215896389668161	0.8308538068615219	0.0101009940870135	0.944434107006289	-0.0402692637306879	0.7288486633745749	0.205592761823328	0.48541410959123	0.0076569182154	0.138595768359	0.00209952080847	0.0511098569683
RAB3GAP1	-0.0442773960945522	0.629101951958906	-0.058995990478248994	0.67493145990437	-0.306552947353675	0.0544007733204944	-0.11832604939213	0.450224090898679	0.15176244247125198	0.337898505658998	0.0339393843664293	0.806862907162712	-0.10672726714452001	0.615210048860769	-0.0791930260868727	0.41746285792756394	-0.0184621952293813	0.860392853993485	-0.0893742033085714	0.33899217555001	0.121316343843202	0.277333822562232	0.0361247040324482	0.738012138056016	-0.06526965442188201	0.95653986120873	0.472851307208	0.0196452955651	0.884151822339	0.000233871049248
SLC1A4	-0.0416630286080278	0.9186873784625709	0.252008171848045	0.13173023430984102	-0.752190161590347	2.00706097378606e-06	0.0204785810333917	0.8850019084995391	-0.0220356713461614	0.905404996037433	0.0545672521131071	0.7381349827122529	0.22004568256051102	0.41034345144412304	-0.22921819787689002	0.0401994718615851	-0.20263493324782997	0.28252953005386305	-0.025731595750007996	0.801216172729358	0.00468935717154192	0.968726146567126	0.0500273433637307	0.613860371218639	0.107720958627904	0.8421869603009771	0.543925108713	-0.00809483208153	0.480231266179	-0.0222912878305
KDM4A	-0.0408538656020002	0.36134869712498	0.141873927665975	0.340815970860162	0.062339273346274	0.73357783475769	0.0199799285542563	0.9096477461339251	0.159029993524245	0.401973333616001	-0.248457956856655	0.054081074071958	0.0700385904518732	0.58071978352684	0.123577522267843	0.18382172718399498	-0.0992118174798133	0.454859939497692	0.0866338492421381	0.372168988889313	-0.0293782472103582	0.770024791368526	-0.20007625446967	0.0368235863685765	0.036127338732129	0.969009774325317	0.0249304031703	-0.131121845281	0.566791233137	-0.00344429334598
ZRANB2	-0.0406550799183591	0.82286150640165	-0.10390892421372	0.403236058445548	-0.0991327246215902	0.45030000578273105	-0.0826465941946522	0.585783744871784	-0.0624306527544443	0.691397930183034	-0.0176222147710175	0.894253643443946	-0.0919236077411617	0.6518790287347089	0.0602653374105353	0.701010725994764	-0.11908391705478698	0.326580508262771	0.127051620468094	0.29433893341296097	-0.240156862563028	0.0463393401065622	0.00770044174260667	0.9496764594827659	0.05705076613822901	0.957698272999797	0.130876088696	0.141417249054	0.154082131713	-0.0923736313586
RPS6KA1	-0.0395926071656237	0.35083740519071005	0.5824051686181889	0.0693104380183881	0.0154563288737908	0.95262265719366	-0.00771477289050962	0.9783800684444559	0.274848336939448	0.263332419042942	0.49136362701239505	0.0168289875115452	-0.15622988029564802	0.326872232183333	0.011924266494443	0.883316553458446	0.0625301619900721	0.5101901136456289	-0.0813581176422897	0.41664359463284	-0.23815894633307003	0.0759985450815532	0.017227140875566	0.9000975847237991	0.484434825967876	0.774742692250918	0.026560565965	-0.0965189231723	0.260390132457	-0.017313479483
GFI1	-0.0395378512469728	0.939920536393535	0.822493675124343	8.82707099925935e-08	0.0232808881398342	0.87975625034977	0.0356516840391007	0.792411927288575	-0.045240642401258	0.8078447880153531	0.0830374531246236	0.578497444042015	0.103878974686283	0.544622839134969	0.0780634749477565	0.52227073283631	-0.0627817259109071	0.5666040924701291	-0.0719975233194527	0.5501110972254311	0.11047078602836401	0.37454595099777793	0.0429283156273837	0.699938975900646	0.15857032961602696	0.7364000091377059	0.786681647518	0.0690869386306	0.130019637561	0.0687795371056
HAT1	-0.0383204885137658	0.701905382537978	-0.166590453259485	0.32537707298356	-0.35738950068819897	0.0616644117335692	-0.158139151188069	0.37548239762454205	-0.156794503297183	0.4772524105119079	0.0699752600618274	0.707975679386467	0.238359469524273	0.0826751053982254	-0.169310126384461	0.27164704438078696	0.0815249014306716	0.7265966035123159	-0.18476352933086898	0.43050165909085	0.253974441177817	0.22053039317694698	0.31986647816212	0.11702379925427801	0.18001097177614897	0.678426934516429	0.878487624699	-0.0470577849435	0.8617241567	0.00596614740945
SFPQ	-0.0379063597811749	0.43976158305079205	-0.293200484142781	0.0863169776273223	-0.317339521999002	0.0429081302555765	-0.175779773407328	0.304325155183708	-0.0176718343620783	0.933338416036203	0.00858737144754095	0.958060954875468	-0.143617079783704	0.295433881199859	-0.10663819503136301	0.330949851450802	-0.15000590751885698	0.196920082174808	-0.0136135450543478	0.9086195171384029	-0.161741347557178	0.284903222195694	0.0524822362351283	0.5770525918244561	0.22690421051608603	0.185862905288861	0.0023053320493	-0.200516648768	0.00880855525433	-0.102862014227
ACTR2	-0.0372435338563069	0.19290159371006899	0.0733198034540783	0.5754578422797378	0.16888088721619401	0.29687748162079	0.0540341887403939	0.671024565332687	0.0862033746573332	0.618521692824542	-0.0607364114138036	0.6082685792492111	-0.0186664677706649	0.911795963987785	-0.0904459520777266	0.361265871355735	0.0869270151017057	0.3734421686067849	0.0314844551531293	0.7242150634152891	-0.0314943355998368	0.792751763204418	0.00758558844679268	0.932853165531933	-0.030365978670636	0.9333899218874641	0.0429900750815	-0.124003221967	0.872265608456	-0.0295184298298
MDM4	-0.0368578717388765	0.6465799623241079	0.0453093908276859	0.8804382791923641	-0.16635409259052403	0.279180999796399	-0.240458240024095	0.10001927661493498	-0.17012329115294003	0.40188844499848997	0.018188225827753	0.933378162849042	0.0361692665359458	0.789446163753461	0.0338714150765048	0.7399800542928929	-0.114686435664469	0.226165373606022	-0.0416122057876311	0.715392648213159	-0.06443375691008402	0.5520002299515121	-0.0110990341888457	0.9016028404526859	0.453506820412989	0.712951230927353	0.958455713916	0.0147621087105	0.128119095932	-0.019197933948
