	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ZNF12	74.3709348159836	-0.53487417875656	1.06107844862805	-0.504085423135435	0.614201349885373	0.99949478450834
ZNF121	3.6617453693787	-1.14536688105491	3.91464328499332	-0.292585249196431	0.769839190042964	NA
ZNF124	36.7247891484003	0.374741996394624	1.75545346933193	0.213473044396465	0.830958012002413	0.99949478450834
ZNF131	183.652024549099	-0.475009953572536	0.82017319854972	-0.579158102718398	0.5624824981231	0.99949478450834
ZNF132	3.19902584320912	-2.37616933179853	3.68598474841806	-0.644649800251705	0.51915415455642	NA
ZNF133	33.4835478384725	-2.05773753817169	1.67901100576062	-1.22556524710777	0.220362322565977	0.99949478450834
ZNF134	11.689489959073	-1.3670554268379	2.04797716118601	-0.667514976605611	0.504443246550008	NA
ZNF135	64.0441546701817	0.894172664967705	1.18270629327047	0.756039491846368	0.449625518329972	0.99949478450834
ZNF136	57.8612693586406	0.525928332020424	1.15997629650577	0.453395757831168	0.650263790595535	0.99949478450834
ZNF137P	11.2176263530127	-2.1604038878348	2.35529904238878	-0.917252480026354	0.35901035223392	NA
ZNF138	25.1318000424669	-1.16975917824969	1.83370576044794	-0.637920872301751	0.523525190032584	0.99949478450834
ZNF14	14.1118296958381	-1.36608060734024	1.82865661110292	-0.747040531855958	0.455039095010023	0.99949478450834
ZNF140	20.4174930541455	-0.113307780260986	1.92061644951689	-0.0589955273420091	0.952955670572766	0.99949478450834
ZNF141	8.17406928475534	-1.25000831080874	2.96724274188855	-0.421269312807603	0.673558435892289	NA
ZNF142	35.1788002884576	0.212730242876302	1.25562420561604	0.169421903404555	0.86546479611263	0.99949478450834
ZNF143	37.2491430339189	-1.08173594563345	1.22724443770101	-0.881434791963577	0.378082533408656	0.99949478450834
ZNF146	273.588719861843	0.528481332942971	0.802347192798935	0.658669136860066	0.510108255905513	0.99949478450834
ZNF148	431.823272748524	-0.435360614876186	0.733494398562887	-0.5935432032326	0.552817678690576	0.99949478450834
ZNF154	105.407939789993	0.386597786894678	0.979721280648392	0.39459976478088	0.693138287151412	0.99949478450834
ZNF155	4.30158083005523	-1.05043457681801	3.2592599829883	-0.322292355412195	0.747231223927416	NA
ZNF157	0.252484919480126	0.968606235769515	4.9230350775168	0.196749813990374	0.84402332598181	NA
ZNF16	37.5223720860829	0.022473805087209	1.21373912256201	0.0185161742498424	0.985227074592139	0.99949478450834
ZNF160	44.1763215829084	-1.49587256736347	1.34225763318181	-1.11444519322085	0.265088244399056	0.99949478450834
ZNF165	1.32563508188527	1.55017178728469	4.81058691902176	0.322241716734206	0.747269583200402	NA
ZNF169	7.82105993129027	-5.63589442225799	2.74487733240011	-2.05324090651803	0.0400492188931917	NA
ZNF17	13.0305312423978	0.574616706881704	1.83228538508841	0.313606554720174	0.753819880581693	0.99949478450834
ZNF174	10.7962916425434	-1.33910121928667	2.35950756564565	-0.567534191788124	0.570351303289435	NA
ZNF175	6.05769470230056	-1.03276008812651	2.59630008331882	-0.397781479406783	0.690791270458572	NA
ZNF177	14.3569770502495	-1.33908479840492	2.11866529299106	-0.632041692869027	0.527359633761409	0.99949478450834
ZNF18	42.8642635267295	-0.74717136666277	1.22424965378545	-0.610309640972717	0.541656711667752	0.99949478450834
ZNF180	21.9792738874776	-1.47015145591861	1.97771429555834	-0.743358865949623	0.457264441083745	0.99949478450834
ZNF181	22.6374378762445	1.43812790276684	1.59115726072079	0.903825120412906	0.36608813930017	0.99949478450834
ZNF182	28.6044494860793	-1.43173210540578	1.77644814957714	-0.805952093646296	0.420270472357991	0.99949478450834
ZNF184	24.7162968730041	0.685190821696501	1.47012183639555	0.466077575839875	0.641159973597406	0.99949478450834
ZNF185	22.694138556012	1.6428648929457	1.4999904072593	1.09525026626501	0.273407009390162	0.99949478450834
ZNF189	31.1004464185125	-0.282828127531421	1.38085051884397	-0.204821683210287	0.837711445395701	0.99949478450834
