enteric_50uM_OXL_1	enteric_50uM_OXL_2	sensory_50uM_OXL_
FAM135B	0	0	0
FAM136A	112.413800735996	74.9281639270646	96.9815943248457
FAM138A	0	0	0
FAM138B	2.35421572221981	0	0
FAM138C	0	0	0
FAM138D	0	0	0
FAM138E	0	0	0
FAM138F	0	0	0
FAM13A	36.4903436944071	146.937048740088	110.13164101296
FAM13A-AS1	6.47409323610449	0.973093038013827	23.0125817042007
FAM13B	90.0487513749079	124.55590886577	77.2565242926737
FAM13C	62.386716638825	0	52.6001867524587
FAM149A	18.2451718472036	0	16.4375583601433
FAM149B1	5.88553930554953	2.91927911404148	11.5062908521003
FAM150A	1.17710786110991	0	0
FAM150B	4.70843144443963	50.600837976719	96.9815943248457
FAM151A	0	0	0
FAM151B	0	0	6.57502334405734
FAM153A	0	0	0
FAM153B	0	0	0
FAM153C	0	0	0
FAM155A	15.8909561249837	0	11.5062908521003
FAM155A-IT1	34.7246819027422	80.7667221551476	72.3252567846307
FAM155B	52.3812998193908	0	18.0813141961577
FAM156A	0	0	0
FAM156B	0	0	0
FAM157A	0	0	0
FAM157B	0	0	0
FAM157C	5.88553930554953	0	29.587605048258
FAM159A	0.588553930554953	0	14.793802524129
FAM159B	5.29698537499458	0	21.3688258681863
FAM160A1	1.76566179166486	0	1.64375583601433
FAM160A2	88.283089583243	143.044676588033	46.0251634084014
FAM160B1	34.1361279721873	132.34065316988	75.6127684566594
FAM160B2	137.133065819304	59.3586753188434	143.006757733247
FAM161A	136.544511888749	48.6546519006913	123.281687701075
FAM161B	37.667451555517	22.381139874318	50.9564309164444
FAM162A	93.5800749582376	120.663536713714	73.969012620645
FAM162B	0	0	14.793802524129
FAM163A	5.88553930554953	0	0
FAM163B	0	0	0
FAM166A	417.284736763462	320.147609506549	294.232294646566
FAM166B	25.8963729444179	41.8430006345945	11.5062908521003
FAM167A	0.588553930554953	0	0
FAM167A-AS1	0	0	0
FAM167B	14.7138482638738	0.973093038013827	0
FAM168A	85.3403199304682	0	42.7376517363727
FAM168B	177.743287027596	141.098490512005	243.275863730121
FAM169A	98.2885064026772	62.2779544328849	62.4627217685447
FAM169B	0	0	0
FAM170A	10.5939707499892	0	0
FAM170B	0	0	0
FAM170B-AS1	0	0	0
FAM171A1	150.081252291513	88.5514664592582	177.525630289548
FAM171A2	0	0	0
FAM171B	60.6210548471602	38.9237215205531	73.969012620645
FAM172A	95.3457367499024	85.6321873452167	134.787978553175
FAM172BP	0	0	6.57502334405734
FAM173A	34.7246819027422	0	95.3378384888314
FAM173B	30.6048043888576	121.636629751728	32.8751167202867
FAM174A	56.5011773332755	94.3900246873412	27.9438492122437
FAM174B	17.0680639860936	49.6277449387051	3.28751167202867
FAM175A	145.961374777628	250.084910769553	123.281687701075
FAM175B	104.762599638782	40.8699075965807	72.3252567846307
FAM177A1	391.388363819044	139.152304435977	269.575957106351
FAM177B	11.7710786110991	0	14.793802524129
FAM178B	0	0	0
FAM179A	0	0	1.64375583601433
FAM179B	101.231276055452	100.228582915424	106.844129340932
FAM180A	2.35421572221981	0	0
FAM180B	0	0	4.931267508043
FAM181A	2.94276965277477	0	0
FAM181A-AS1	0	0	4.931267508043
FAM181B	7.65120109721439	0	0
FAM182A	1.17710786110991	0	1.64375583601433
FAM182B	4.11987751388467	0	0
FAM183A	21.1879414999783	67.143419622954	6.57502334405734
FAM183B	0	0	0
FAM183CP	0.588553930554953	0	24.656337540215
FAM184A	81.8089963471385	0	14.793802524129
FAM184B	44.7300987221765	95.363117725355	32.8751167202867
FAM185A	2.94276965277477	1.94618607602765	1.64375583601433
FAM186A	4.70843144443963	0.973093038013827	0
FAM186B	8.23975502776935	0	1.64375583601433
FAM187B	0	0	0
FAM188A	102.408383916562	23.3542329123318	90.4065709807884
FAM188B	4.11987751388467	0	0
FAM189A1	1.76566179166486	0	18.0813141961577
FAM189A2	0	0	13.1500466881147
FAM189B	78.8662266943637	43.7891867106222	39.450140064344
FAM192A	338.418510069098	420.376192421973	170.950606945491
FAM193A	188.92581170814	350.313493684978	239.988352058093
FAM193B	52.3812998193908	0	46.0251634084014
FAM195A	24.1307111527531	54.4932101287743	8.21877918007167
FAM195B	1732.70277155378	850.483315224084	1673.34344106259
FAM196A	15.8909561249837	181.968398108586	47.6689192444157
FAM196B	1.17710786110991	0	0
FAM197Y2	0	0	0
FAM197Y5	0	0	0
FAM198A	1.17710786110991	0	0
FAM198B	27.6620347360828	515.739310147328	21.3688258681863
FAM199X	55.9126234027206	111.90569937159	73.969012620645
FAM19A1	0	11.6771164561659	23.0125817042007
FAM19A2	7.65120109721439	0	21.3688258681863
FAM19A3	3.53132358332972	0	11.5062908521003
FAM19A4	0	0	0
FAM19A5	27.0734808055279	0.973093038013827	41.0938959003584
FAM200A	47.6728683749512	94.3900246873412	24.656337540215
FAM200B	67.0951480832647	73.9550708890508	44.381407572387
FAM201A	0.588553930554953	0	0
FAM204A	130.070418652645	165.42581646235	167.663095273462
FAM205A	0	0	0
FAM205BP	0	0	0
FAM205C	0	0	0
FAM206A	5.29698537499458	8.75783734212444	0
FAM207A	114.179462527661	22.381139874318	111.775396848975
FAM208A	124.184879347095	147.910141778102	210.400747009835
FAM208B	183.04027240259	223.81139874318	157.800560257376
FAM209A	1.76566179166486	0	0
FAM209B	1.17710786110991	0	0
FAM20A	1.76566179166486	0	19.725070032172
FAM20B	58.8553930554953	82.7129082311752	41.0938959003584
FAM20C	121.24210969432	108.013327219535	215.332014517878
FAM210A	87.1059817221331	42.8160936726084	42.7376517363727
FAM210B	262.495053027509	370.748447483268	310.669853006709
FAM212A	21.7764954305333	1.94618607602765	69.037745112602
FAM212B	114.768016458216	31.1389772164424	60.8189659325304
FAM212B-AS1	37.667451555517	0	49.31267508043
FAM213A	536.172630735563	328.905446848673	264.644689598308
FAM213B	22.3650493610882	59.3586753188434	31.2313608842724
FAM214A	36.4903436944071	22.381139874318	41.0938959003584
FAM214B	8.8283089583243	0	44.381407572387
FAM215A	0	0	0
FAM216A	113.002354666551	173.210560766461	8.21877918007167
FAM216B	0	0	0
FAM217A	0	0	0
FAM217B	63.563824499935	24.3273259503457	156.156804421362
FAM218A	4.11987751388467	0.973093038013827	6.57502334405734
FAM219A	255.43240586085	110.932606333576	190.675676977663
FAM219B	151.258360152623	78.8205360791199	251.494642910193
FAM21A	37.667451555517	112.878792409604	98.6253501608601
FAM21C	19.4222797083135	0.973093038013827	60.8189659325304
FAM21EP	1.76566179166486	0	0
FAM220A	65.9180402221548	56.4393962048019	77.2565242926737
FAM221A	8.8283089583243	65.1972335469264	3.28751167202867
FAM221B	0	0	0
FAM222A	20.5993875694234	0	19.725070032172
FAM222A-AS1	37.0788976249621	0	3.28751167202867
FAM222B	164.206546624832	32.1120702544563	60.8189659325304
FAM223A	0	0	0
FAM223B	0	0	0
FAM224A	0	0	0
FAM224B	0	0	0
FAM225A	0	0	0
FAM225B	0	0	0
FAM226A	0	0	0
FAM226B	0	0	0
FAM227A	37.667451555517	0	100.269105996874
FAM227B	28.2505886666378	0	47.6689192444157
FAM228A	1.17710786110991	0	0
FAM228B	40.6102212082918	52.5470240527466	14.793802524129
FAM229A	24.1307111527531	0	0
FAM229B	195.399904944244	0	72.3252567846307
FAM230B	0	0	0
FAM230C	0	0	0
FAM231A	0	0	0
FAM231B	0	0	0
FAM231C	0	0	0
FAM231D	0	0	0
FAM24A	0	0	0
FAM24B	0	0	0
FAM24B-CUZD1	0.588553930554953	0	8.21877918007167
FAM25A	0	0	0
FAM25BP	0	0	0
FAM25C	0	0	0
FAM25G	0	0	0
FAM26D	0	0	1.64375583601433
FAM26E	10.0054168194342	36.9775354445254	0
FAM26F	6.47409323610449	0	0
FAM27B	0	0	0
FAM27C	0	0	0
FAM27E2	0	0	0
FAM27E3	0	0	0
FAM27L	0	0	0
FAM32A	683.899667304856	769.716593068937	885.984395611726
FAM35A	27.0734808055279	69.0896056989817	18.0813141961577
FAM35BP	0	0	1.64375583601433
FAM35DP	0.588553930554953	0	0
FAM3A	77.1005649026989	102.174768991452	175.881874453534
FAM3B	0	0	1.64375583601433
FAM3C	107.116815361001	221.865212667152	85.4753034727454
FAM3D	1.76566179166486	0	0
FAM41AY1	0	0	0
FAM41AY2	0	0	0
FAM41C	0	0	0
FAM43A	104.174045708227	206.295724058931	616.408438505375
FAM43B	17.0680639860936	0	6.57502334405734
FAM45A	14.7138482638738	11.6771164561659	31.2313608842724
FAM45B	6.47409323610449	5.83855822808296	1.64375583601433
FAM46A	277.208901291383	948.765712063481	304.094829662652
FAM46B	2.35421572221981	111.90569937159	39.450140064344
FAM46C	5.88553930554953	0.973093038013827	34.518872556301
FAM46D	0	0	0
FAM47A	0	0	0
FAM47B	0	0	0
FAM47C	0	0	0
FAM47E	1.17710786110991	0	0
FAM47E-STBD1	11.1825246805441	0	9.862535016086
FAM49A	66.5065941527097	24.3273259503457	65.7502334405734
FAM49B	211.879414999783	139.152304435977	131.500466881147
FAM50A	290.745641694147	183.914584184613	184.100653633605
FAM50B	12.359632541654	0	6.57502334405734
FAM53A	11.1825246805441	0	27.9438492122437
FAM53B	71.8035795277043	59.3586753188434	93.6940826528171
FAM53B-AS1	4.70843144443963	0	19.725070032172
FAM53C	147.138482638738	408.699075965807	138.075490225204
FAM57A	48.2614223055062	126.502094941797	27.9438492122437
FAM57B	556.183464374431	101.201675953438	258.06966625425
FAM58A	54.1469616110557	68.1165126609679	46.0251634084014
FAM60A	39.4331133471819	11.6771164561659	21.3688258681863
FAM63A	18.2451718472036	0	26.3000933762293
FAM63B	118.299340041546	3.89237215205531	52.6001867524587
FAM64A	8.23975502776935	11.6771164561659	0
FAM65A	38.8445594166269	100.228582915424	47.6689192444157
FAM65B	70.0379177360394	34.0582563304839	139.719246061218
FAM65C	0	0.973093038013827	3.28751167202867
FAM66A	0	0	0
FAM66B	0	0	0
FAM66C	0.588553930554953	0	3.28751167202867
FAM66D	0	0	0
FAM66E	0	0	0
FAM69A	15.3024021944288	0	6.57502334405734
FAM69B	215.410738583113	227.703770895235	162.731827765419
FAM69C	5.29698537499458	0	11.5062908521003
FAM71A	1.17710786110991	0	0
FAM71B	0	0	0
FAM71C	0	0	0
FAM71D	2.35421572221981	0	18.0813141961577
FAM71E1	13.5367404027639	0	0
FAM71E2	0	0	0
FAM71F1	6.47409323610449	0	1.64375583601433
FAM71F2	14.1252943333189	89.524559497272	21.3688258681863
FAM72A	0	0	0
FAM72B	0	0	0
FAM72C	0	0	0
FAM72D	0	0	0
FAM73A	81.2204424165836	162.506537348309	106.844129340932
FAM73B	24.719265083308	0	77.2565242926737
FAM74A1	0	0	0
FAM74A3	0	0	0
FAM74A4	0	0	0
FAM74A6	0	0	0
FAM74A7	0	0	0
FAM76A	64.7409323610449	14.5963955702074	21.3688258681863
FAM76B	122.41921755543	27.2466050643871	98.6253501608601
FAM78A	7.06264716665944	0	11.5062908521003
FAM78B	0.588553930554953	0	0
FAM81A	6.47409323610449	0	9.862535016086
FAM81B	0	0	0
FAM83A	0	0	47.6689192444157
FAM83A-AS1	5.88553930554953	0	1.64375583601433
FAM83B	1.17710786110991	0.973093038013827	3.28751167202867
FAM83C	0	0	0
FAM83C-AS1	0	0	0
FAM83D	7.06264716665944	0.973093038013827	4.931267508043
FAM83E	15.8909561249837	0	19.725070032172
FAM83F	0	0	1.64375583601433
FAM83G	0	0	0
FAM83H	17.6566179166486	11.6771164561659	11.5062908521003
FAM83H-AS1	0.588553930554953	0	0
FAM84A	154.201129805398	0	118.350420193032
FAM84B	4.11987751388467	22.381139874318	69.037745112602
FAM86B1	0	0	0
FAM86B2	0	0	0
FAM86B3P	2.94276965277477	0	0
FAM86C1	0.588553930554953	15.5694886082212	6.57502334405734
FAM86C2P	2.94276965277477	0	0
FAM86DP	21.7764954305333	72.0088848130232	8.21877918007167
FAM86EP	7.06264716665944	0	0
FAM86FP	10.5939707499892	30.1658841784286	1.64375583601433
FAM86HP	3.53132358332972	0	0
FAM86JP	14.1252943333189	26.2735120263733	1.64375583601433
FAM87A	1.17710786110991	0	0
FAM87B	0	0	0
FAM89A	14.7138482638738	36.9775354445254	9.862535016086
FAM89B	262.495053027509	532.281891793563	340.257458054967
FAM8A1	74.1577952499241	48.6546519006913	46.0251634084014
FAM90A1	3.53132358332972	0	19.725070032172
FAM90A10P	0	0	0
FAM90A25P	0	0	0
FAM90A27P	0	0	0
FAM90A2P	0	0	0
FAM90A7P	0	0	0
FAM91A1	48.2614223055062	315.28214431648	27.9438492122437
FAM92A1	53.5584076805007	6.81165126609678	19.725070032172
FAM92A1P2	0	0	23.0125817042007
FAM92B	1.17710786110991	0	16.4375583601433
FAM95A	0	0	0
FAM95B1	0	0	0
FAM95C	0	0	1.64375583601433
FAM96A	65.9180402221548	60.3317683568572	54.243942588473
FAM96B	134.190296166529	433.999494954167	167.663095273462
FAM98A	331.944416832994	397.021959509641	164.375583601433
FAM98B	82.9861042082484	97.3093038013827	60.8189659325304
FAM98C	72.9806873888142	70.0626987369955	19.725070032172
FAM99A	0	0	0
FAM99B	0	0	0
FAM9A	0	0	0
FAM9B	0.588553930554953	0.973093038013827	47.6689192444157
FAM9C	0	0	0
FAN1	53.5584076805007	48.6546519006913	85.4753034727454
FANCA	46.4957605138413	6.81165126609678	52.6001867524587
FANCB	21.1879414999783	0	0
FANCC	18.2451718472036	0	37.8063842283297
FANCD2	25.307819013863	24.3273259503457	47.6689192444157
FANCD2OS	1.76566179166486	0	19.725070032172
FANCE	38.8445594166269	80.7667221551476	31.2313608842724
FANCF	26.4849268749729	35.0313493684978	18.0813141961577
FANCG	30.0162504583026	0	70.6815009486164
FANCI	91.8144131665727	1.94618607602765	93.6940826528171
FANCL	52.9698537499458	62.2779544328849	62.4627217685447
FANCM	19.4222797083135	0	8.21877918007167
FANK1	2.94276965277477	56.4393962048019	18.0813141961577
FANK1-AS1	0	0	0
FAP	46.4957605138413	0.973093038013827	6.57502334405734
FAR1	150.669806222068	247.165631655512	93.6940826528171
FAR2	12.359632541654	0	18.0813141961577
FAR2P1	77.1005649026989	219.919026591125	101.912861832889
FAR2P2	4.11987751388467	0.973093038013827	18.0813141961577
FARP1	331.355862902439	502.116007615134	358.338772251125
FARP2	25.307819013863	72.0088848130232	44.381407572387
FARS2	8.23975502776935	0	9.862535016086
FARSA	419.050398555127	295.820283556203	320.532388022795
FARSB	263.672160888619	479.734867740816	279.438492122437
FAS	19.4222797083135	74.9281639270646	31.2313608842724
FAS-AS1	7.06264716665944	0	50.9564309164444
FASLG	0	0	0
FASN	381.38294699961	550.770659515826	378.063842283297
FASTK	307.225151749686	465.138472170609	644.352287717619
FASTKD1	46.4957605138413	34.0582563304839	32.8751167202867
FASTKD2	72.9806873888142	29.1927911404148	69.037745112602
FASTKD3	5.29698537499458	0	32.8751167202867
FASTKD5	66.5065941527097	204.349537982904	31.2313608842724
FAT1	474.374468027292	895.24559497272	452.032854903942
FAT2	0.588553930554953	0	0
FAT3	41.1987751388467	153.748700006185	133.144222717161
FAT4	96.5228446110123	58.3855822808296	387.926377299383
FATE1	0	0	0
FAU	3314.7357368855	3216.0724906357	2343.99582215644
FAXC	131.83608044431	41.8430006345945	161.088071929405
FAXDC2	7.65120109721439	0.973093038013827	6.57502334405734
FBF1	7.65120109721439	0	11.5062908521003
FBL	1964.59302019243	1626.0384665211	2357.14586884456
FBLIM1	94.7571828193475	105.094048105493	57.5314542605017
FBLL1	87.694535652688	0	85.4753034727454
FBLN1	1567.9076709984	406.752889889779	2390.02098556484
FBLN2	36.4903436944071	37.9506284825392	85.4753034727454
FBLN5	230.713140777542	1136.57266840015	144.650513569261
FBLN7	1.17710786110991	0	0
FBN1	240.130003666421	1313.67560131867	327.107411366852
FBN2	506.15638027726	1544.29865132794	595.039612637189
FBN3	23.5421572221981	0.973093038013827	100.269105996874
FBP1	1.76566179166486	0	1.64375583601433
FBP2	0	0	6.57502334405734
FBRS	144.195712985964	277.331515833941	226.838305369978
FBRSL1	62.97527056938	31.1389772164424	108.487885176946
FBXL12	21.1879414999783	36.9775354445254	3.28751167202867
FBXL13	22.3650493610882	31.1389772164424	21.3688258681863
FBXL14	0.588553930554953	0	0
FBXL15	51.2041919582809	0	54.243942588473
FBXL16	11.7710786110991	4.86546519006913	21.3688258681863
FBXL17	31.7819122499675	61.3048613948711	62.4627217685447
FBXL18	98.8770603332322	140.125397473991	166.019339437448
FBXL19	105.351153569337	78.8205360791199	62.4627217685447
FBXL19-AS1	35.9017897638522	52.5470240527466	75.6127684566594
FBXL2	38.256005486072	0	29.587605048258
FBXL20	52.9698537499458	213.107375325028	131.500466881147
FBXL21	0.588553930554953	0	0
FBXL22	1.17710786110991	0	6.57502334405734
FBXL3	19.4222797083135	82.7129082311752	39.450140064344
FBXL4	12.948186472209	15.5694886082212	6.57502334405734
FBXL5	154.789683735953	134.286839245908	72.3252567846307
FBXL6	12.359632541654	54.4932101287743	37.8063842283297
FBXL7	28.8391425971927	26.2735120263733	88.7628151447741
FBXL8	10.5939707499892	0	0
FBXO10	23.5421572221981	1.94618607602765	0
FBXO11	379.02873127739	382.425563939434	387.926377299383
FBXO15	8.23975502776935	0	0
FBXO16	40.6102212082918	0	9.862535016086
FBXO17	100.642722124897	107.040234181521	223.550793697949
FBXO18	102.408383916562	38.9237215205531	177.525630289548
FBXO2	17.0680639860936	0.973093038013827	113.419152684989
FBXO21	140.075835472079	74.9281639270646	167.663095273462
FBXO22	170.092085930382	444.703518372319	41.0938959003584
FBXO22-AS1	127.716202930425	348.36730760895	36.1626283923154
FBXO24	2.94276965277477	0	0
FBXO25	49.4385301666161	27.2466050643871	52.6001867524587
FBXO27	7.06264716665944	0	1.64375583601433
FBXO28	39.4331133471819	0	65.7502334405734
FBXO3	34.1361279721873	22.381139874318	26.3000933762293
FBXO3-AS1	0	0	0
FBXO30	44.7300987221765	0.973093038013827	14.793802524129
FBXO31	84.1632120693583	134.286839245908	100.269105996874
FBXO32	12.359632541654	21.4080468363042	75.6127684566594
FBXO33	58.8553930554953	57.4124892428158	36.1626283923154
FBXO34	31.7819122499675	20.4349537982904	26.3000933762293
FBXO36	2.94276965277477	57.4124892428158	3.28751167202867
FBXO38	50.615638027726	90.4976525352859	78.900280128688
FBXO39	0	0	0
FBXO4	1.17710786110991	0	0
FBXO40	2.35421572221981	0	0
FBXO41	14.1252943333189	0	13.1500466881147
FBXO42	100.054168194342	53.5201170907605	57.5314542605017
FBXO43	0	0	23.0125817042007
FBXO44	38.8445594166269	0	88.7628151447741
FBXO45	144.195712985964	183.914584184613	85.4753034727454
FBXO46	44.1415447916215	9.73093038013826	46.0251634084014
FBXO47	0	0	0
FBXO48	2.94276965277477	72.981977851037	21.3688258681863
FBXO5	18.8337257777585	0	24.656337540215
FBXO6	0.588553930554953	0	0
FBXO7	115.356570388771	352.259679761005	136.43173438919
FBXO8	0	19.4618607602765	3.28751167202867
FBXO9	131.247526513755	303.605027860314	213.688258681863
FBXW10	2.35421572221981	0	8.21877918007167
FBXW11	137.721619749859	91.4707455732997	200.538211993749
FBXW12	0	0	0
FBXW2	278.386009152493	347.394214570936	179.169386125562
FBXW4	57.6782851943854	103.147862029466	121.637931865061
FBXW4P1	14.1252943333189	0	23.0125817042007
FBXW5	346.658265096867	309.443586088397	378.063842283297
FBXW7	938.154965304596	541.039729135687	971.459699084472
FBXW8	32.9590201110774	60.3317683568572	31.2313608842724
FBXW9	29.4276965277477	36.9775354445254	11.5062908521003
FCAMR	0	0	0
FCAR	5.29698537499458	0	21.3688258681863
FCER1A	0	0	0
FCER1G	1.17710786110991	0	3.28751167202867
FCER2	0.588553930554953	0	0
FCF1	196.577012805354	62.2779544328849	162.731827765419
FCGBP	0.588553930554953	0	1.64375583601433
FCGR1A	0	0	0
FCGR1B	0	0	0
FCGR1C	0	0	0
FCGR2A	0.588553930554953	0	0
FCGR2B	0	0	0
FCGR2C	2.35421572221981	0	0
FCGR3A	0.588553930554953	0	0
FCGR3B	0	0	0
FCGRT	69.4493638054845	58.3855822808296	169.306851109476
FCHO1	4.11987751388467	0	3.28751167202867
FCHO2	47.6728683749512	9.73093038013826	24.656337540215
FCHSD1	59.4439469860503	20.4349537982904	100.269105996874
FCHSD2	67.0951480832647	77.8474430411061	170.950606945491
FCMR	2.94276965277477	0	0
FCN1	0	0	0
FCN2	0	0	0
FCN3	0.588553930554953	0	0
FCRL1	7.65120109721439	0	0
FCRL2	0	0	0
FCRL3	0.588553930554953	0	0
FCRL4	0	0	1.64375583601433
FCRL5	0	0	0
FCRL6	0	0	0
FCRLA	0.588553930554953	0	0
FCRLB	7.06264716665944	0	0
FDCSP	0	0	0
FDFT1	232.478802569207	127.475187979811	231.769572878021
FDPS	284.271548458042	35.0313493684978	243.275863730121
FDPSP2	2.35421572221981	0	0
FDX1	47.6728683749512	63.2510474708987	96.9815943248457
FDX1L	124.77343327765	41.8430006345945	141.363001897233
FDXACB1	15.8909561249837	0.973093038013827	36.1626283923154
FDXR	1228.31205306819	1185.22732030084	1241.03565619082
FECH	32.3704661805224	0	69.037745112602
FEM1A	67.6837020138196	9.73093038013826	72.3252567846307
FEM1B	227.770371124767	333.770912038742	108.487885176946
FEM1C	53.5584076805007	91.4707455732997	19.725070032172
FEN1	55.9126234027206	43.7891867106222	26.3000933762293
FENDRR	0	0	0
FER	148.315590499848	143.044676588033	213.688258681863
FER1L4	5.29698537499458	0	19.725070032172
FER1L5	0	0	0
FER1L6	0	0	27.9438492122437
FER1L6-AS1	0	0	0
FER1L6-AS2	0	0	0
FERD3L	0	0	0
FERMT1	4.11987751388467	19.4618607602765	70.6815009486164
FERMT2	219.530616096998	652.945428507278	151.225536913319
FERMT3	4.70843144443963	1.94618607602765	0
FES	0	0	0
FETUB	0	0	0
FEV	2.35421572221981	0	0
FEZ1	321.939000013559	189.753142412696	169.306851109476
FEZ2	141.252943333189	387.291029129503	72.3252567846307
FEZF1	0.588553930554953	0.973093038013827	3.28751167202867
FEZF1-AS1	0	0	0
FEZF2	0	0	3.28751167202867
FFAR1	0	0	0
FFAR2	1.76566179166486	0	0
FFAR3	0	0	4.931267508043
FFAR4	3.53132358332972	0	21.3688258681863
FGA	1.76566179166486	0.973093038013827	3.28751167202867
FGB	0	1.94618607602765	0
FGD1	70.6264716665944	98.2823968393965	60.8189659325304
FGD2	4.70843144443963	0	34.518872556301
FGD3	8.8283089583243	0.973093038013827	8.21877918007167
FGD4	180.097502749816	0.973093038013827	47.6689192444157
FGD5	24.719265083308	1.94618607602765	21.3688258681863
FGD5-AS1	254.25529799974	240.353980389415	295.87605048258
FGD5P1	0.588553930554953	0	0
FGD6	53.5584076805007	0.973093038013827	46.0251634084014
FGF1	0	0	0
FGF10	0	0	0
FGF10-AS1	0	0	1.64375583601433
FGF11	29.4276965277477	0.973093038013827	19.725070032172
FGF12	28.2505886666378	0.973093038013827	87.1190593087597
FGF12-AS1	0	0	0
FGF13	25.8963729444179	0	184.100653633605
FGF13-AS1	0	0	9.862535016086
FGF14	14.7138482638738	58.3855822808296	1.64375583601433
FGF14-AS1	0	0	0
FGF14-AS2	5.88553930554953	0	0
FGF14-IT1	0	0	0
FGF16	0	0	0
FGF17	3.53132358332972	0	0
FGF18	25.307819013863	0	14.793802524129
FGF19	0	0	36.1626283923154
FGF2	49.4385301666161	139.152304435977	19.725070032172
FGF20	0	0	0
FGF21	0	0	0
FGF22	0	0	0
FGF23	1.76566179166486	0	39.450140064344
FGF3	0	0	0
FGF4	0	0	0
FGF5	6.47409323610449	0	11.5062908521003
FGF6	0	0	0
FGF7	11.7710786110991	17.5156746842489	8.21877918007167
FGF8	0.588553930554953	0	1.64375583601433
FGF9	73.5692413193692	70.0626987369955	57.5314542605017
FGFBP1	0	0	0
FGFBP2	1.76566179166486	16.542581646235	18.0813141961577
FGFBP3	158.909561249837	148.883234816115	192.319432813677
FGFR1	344.304049374648	977.958503203896	1548.4179975255
FGFR1OP	37.667451555517	43.7891867106222	54.243942588473
FGFR1OP2	81.8089963471385	75.9012569650785	115.062908521003
FGFR2	39.4331133471819	63.2510474708987	72.3252567846307
FGFR3	21.7764954305333	15.5694886082212	55.8876984244874
FGFR4	7.65120109721439	0	0
FGFRL1	35.9017897638522	146.937048740088	24.656337540215
FGG	0	0	6.57502334405734
FGGY	9.41686288887925	0	0
FGL1	0	0.973093038013827	0
FGL2	1.76566179166486	2.91927911404148	27.9438492122437
FGR	1.76566179166486	0	1.64375583601433
FH	40.0216672777368	39.8968145585669	18.0813141961577
FHAD1	2.35421572221981	0	0
FHDC1	15.3024021944288	0	18.0813141961577
FHIT	3.53132358332972	0	0
FHL1	122.41921755543	527.416426603494	98.6253501608601
FHL2	103.585491777672	455.407541790471	105.200373504917
FHL3	134.190296166529	404.806703813752	103.556617668903
FHL5	0	0	0
FHOD1	84.1632120693583	103.147862029466	147.93802524129
FHOD3	49.4385301666161	2.91927911404148	3.28751167202867
FIBCD1	2.35421572221981	0	0
FIBIN	28.2505886666378	211.161189249	185.74440946962
FIBP	153.612575874843	288.035539252093	302.451073826638
FICD	28.2505886666378	0	1.64375583601433
FIG4	17.0680639860936	0	24.656337540215
FIGF	1.76566179166486	0	4.931267508043
FIGLA	0	0	0
FIGN	65.9180402221548	31.1389772164424	70.6815009486164
FIGNL1	42.9644369305116	31.1389772164424	41.0938959003584
FIGNL2	22.9536032916432	1.94618607602765	4.931267508043
FILIP1	48.2614223055062	0.973093038013827	82.1877918007167
FILIP1L	117.710786110991	378.533191787378	221.907037861935
FIP1L1	273.677577708053	304.578120898328	269.575957106351
FIRRE	44.7300987221765	0	36.1626283923154
FIS1	372.554638041285	192.672421526738	341.901213890982
FITM1	0.588553930554953	0	0
FITM2	1.17710786110991	0	0
FIZ1	62.97527056938	0	106.844129340932
FJX1	68.8608098749295	0.973093038013827	42.7376517363727
FKBP10	1090.00187938777	1544.29865132794	922.147024004042
FKBP11	12.948186472209	4.86546519006913	1.64375583601433
FKBP14	223.061939680327	269.54677152983	198.894456157734
FKBP15	77.1005649026989	1.94618607602765	115.062908521003
FKBP1A	358.429343707967	795.99010509531	672.296136929863
FKBP1A-SDCBP2	14.1252943333189	0.973093038013827	19.725070032172
FKBP1AP1	12.359632541654	73.9550708890508	0
FKBP1B	70.6264716665944	82.7129082311752	103.556617668903
FKBP2	261.906499096954	290.954818366134	170.950606945491
FKBP3	456.129296180089	201.430258868862	330.394923038881
FKBP4	563.24611154109	308.470493050383	286.013515466494
FKBP5	57.0897312638305	55.4663031667881	149.581781077304
FKBP6	4.11987751388467	0	0
FKBP7	30.6048043888576	37.9506284825392	42.7376517363727
FKBP8	53.5584076805007	0.973093038013827	27.9438492122437
FKBP9	72.3921334582593	93.4169316493273	65.7502334405734
FKBP9P1	0.588553930554953	1.94618607602765	4.931267508043
FKBPL	25.307819013863	1.94618607602765	55.8876984244874
FKRP	23.5421572221981	16.542581646235	0
FKSG29	0	0	0
FKTN	56.5011773332755	47.6815588626775	24.656337540215
FLAD1	174.211963444266	154.721793044198	159.44431609339
FLCN	90.6373053054628	119.690443675701	67.3939892765877
FLG	1.17710786110991	0	13.1500466881147
FLG-AS1	2.35421572221981	0	0
FLG2	0	0	0
FLI1	22.3650493610882	12.6502094941797	83.831547636731
FLII	129.48186472209	165.42581646235	92.0503268168027
FLJ10038	65.9180402221548	0	170.950606945491
FLJ12825	1.17710786110991	0	0
FLJ13224	2.35421572221981	0	0
FLJ16171	1.76566179166486	0	0
FLJ16779	18.2451718472036	0.973093038013827	13.1500466881147
FLJ20021	30.6048043888576	34.0582563304839	57.5314542605017
FLJ21408	0	0	11.5062908521003
FLJ22447	0	0	0
FLJ22763	0	0	0
FLJ23867	116.533678249881	148.883234816115	72.3252567846307
FLJ25758	0	0	0
